,1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,VIXCLS,시장금리국고채3년,WTI유(-1~-5),WTI유(-6~-10),WTI유(-11~-15),WTI유(-16~-20),금(-1~-5),금(-6~-10),금(-11~-15),금(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-11~-15),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20),나스닥수익률표준편차(-1~-5),나스닥수익률표준편차(-6~-10),나스닥수익률표준편차(-11~-15),나스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),원달러환율수익률표준편차(-6~-10),원달러환율수익률표준편차(-11~-15),원달러환율수익률표준편차(-16~-20),cluster_k4
375,0.12173198,0.044565009,0.042334738,0.0596255989999999,21.29,3.844,0.018355698,0.017864935,0.026434608,0.025683679,0.003958704,0.001979037,0.011027892,0.014696363,0.010118918,0.008653148,0.022836264,0.035097898,0.022562997,0.023852672,0.025500537,0.036268872,0.004037488,0.00289316,0.026057325,0.00980463,0.006112237,0.006906484,0.009165356,0.007907937,0.007171813,0.016593604,0.008362488,0.010217048,0.0115266714704313,0.0379841945328739,0.0190233081366587,0.0229774757071205,0.0085471322256682,0.0093205818177276,0.0078932152820758,0.0098786395239854,3
381,0.456219122,0.065700708,0.13488368,0.09883637,19.59,3.726,0.007862787,0.010133813,0.019467463,0.01216605,0.003896449,0.003889219,0.003422676,0.00537965,0.00977208,0.009515202,0.020125763,0.01591942,0.009783727,0.011564071,0.025402061,0.029966064,0.009221649,0.007703931,0.026576076,0.065622002,0.008867787,0.014106234,0.010768712,0.004345494,0.007753219,0.00975688,0.013961216,0.011291251,0.0102732701805482,0.0146496735474453,0.0130403266235482,0.0138625650597523,0.0085518873306155,0.0066288403825086,0.0033968910543384,0.0058147826915561,2
386,0.11324768,0.022466686,0.016849718,0.034789725,25.75,4.112,0.012659487,0.021064454,0.021415625,0.0109586,0.003658976,0.009250088,0.009430876,0.009937359,0.023274103,0.019248075,0.003494314,0.009232496,0.014558254,0.005906069,0.016737649,0.016590759,0.01775128,0.011810439,0.04074174,0.005767609,0.004541534,0.005035547,0.007469205,0.011144858,0.008060998,0.013210709,0.013019709,0.017911074,0.0207952989416592,0.0240724954992574,0.0216897990998338,0.0206513726984793,0.009041310316721,0.0066623906383075,0.0063301356990312,0.0075059250205256,2
387,0.176684315,0.048598837,0.019209763,0.036657837,21.63,1.781,0.022306004,0.017649337,0.020436337,0.016941679,0.002121401,0.004145295,0.005456133,0.005596155,0.011397453,0.010903089,0.004975402,0.018410145,0.017119123,0.007856506,0.021367952,0.010334994,0.005289643,0.01025348,0.009951028,0.014219942,0.002020366,0.00546038,0.008573537,0.006965161,0.009169885,0.012267186,0.006845892,0.004906609,0.0161151559805633,0.0207767912841297,0.0141805168804206,0.0177079133501626,0.0054533585149355,0.0040988218602971,0.0034893747013026,0.0058101246525425,2
392,0.112675694,0.034150944,0.025176676,0.022285803,24.55,4.118,0.018359848,0.015594113,0.003080884,0.020856822,0.006249385,0.005981801,0.005474827,0.008172051,0.017235142,0.026225126,0.016269469,0.007563149,0.042603032,0.020651373,0.002743619,0.006004207,0.011083616,0.019579882,0.013880513,0.044202363,0.013135505,0.004260919,0.004568992,0.003729331,0.01095644,0.008060998,0.013210709,0.013019709,0.0228842339283395,0.0207952989416592,0.0240724954992574,0.0216897990998338,0.0044436906795768,0.009041310316721,0.0066623906383075,0.0063301356990312,2
393,0.068891894,0.049989119,0.179438229,0.1140120389999999,31.99,1.029,0.033485206,0.014315422,0.011273985,0.006117248,0.029227757,0.011896786,0.007347104,0.0051144,0.013139943,0.004983609,0.005597789,0.004115935,0.025003543,0.017846246,0.031692126,0.022658093,0.006783285,0.022501605,0.075794801,0.002953646,0.010606497,0.007515778,0.008342869,0.00409156,0.016543326,0.019036992,0.008494175,0.014434343,0.0349020201244049,0.0178939922261188,0.0040398367921404,0.0096643365648531,0.0044092907005215,0.0046346517188642,0.0034324160767888,0.0046650132603996,1
394,0.293141104,0.0501719339999999,0.020446833,0.029753353,21.84,1.494,0.056534597,0.038381747,0.073416394,0.033871216,0.006450916,0.007030566,0.008554742,0.007314735,0.009424367,0.01009976,0.010194812,0.012003585,0.007876365,0.013867798,0.021852542,0.00528612,0.008861173,0.006600481,0.01006366,0.006964582,0.002747035,0.010225026,0.004975206,0.007455998,0.00761667,0.0129922,0.011185983,0.011078999,0.0168587428281829,0.0197051111874722,0.0217594537650338,0.0149264354826311,0.0057946489017101,0.0031858963837353,0.0037662902289192,0.005742211794113,1
396,0.298204717,0.055857435,0.1152335149999999,0.104656424,20.17,3.504,0.007073641,0.016256761,0.016274943,0.014019021,0.005056789,0.004067116,0.011989637,0.001493653,0.009898905,0.014489767,0.011017318,0.005910269,0.026541075,0.011669664,0.019348,0.028445792,0.064237623,0.003529067,0.011322119,0.006518122,0.005690106,0.01050189,0.004572603,0.002860725,0.007606607,0.011545054,0.013118828,0.008996044,0.0104985672491339,0.022574505108254,0.0163827639637296,0.0157996612123995,0.0021106687523725,0.0109263791387705,0.0016168405104151,0.0027494351048607,2
397,0.323307539,0.044555864,0.02850114,0.103428115,21.25,0.981,0.01749314,0.012160323,0.010871276,0.045912437,0.010102163,0.005136257,0.005990592,0.024396869,0.008194944,0.01365572,0.006270409,0.006169207,0.009212781,0.037338658,0.009468748,0.004340535,0.006589363,0.016593244,0.010575714,0.018282495,0.007631307,0.009096141,0.011231258,0.017744058,0.009378652,0.009403036,0.009349659,0.018098408,0.0088254234811655,0.0105300138923129,0.0240724874718927,0.0250994459407327,0.0039433739991037,0.0035852944580882,0.0022257399959245,0.0046079705500675,1
402,0.085934172,0.031325309,0.036315052,0.032738632,12.33,1.481,0.00804694,0.01393218,0.010547155,0.017239194,0.002886041,0.004270633,0.006191421,0.006069985,0.001610199,0.007544374,0.009676714,0.007405587,0.017169074,0.016161518,0.016182026,0.011888355,0.011849198,0.016401456,0.07206045,0.005301371,0.00459834,0.004447952,0.007645938,0.028969596,0.002718356,0.007805548,0.008811085,0.010456824,0.0064194457851284,0.0074453746298534,0.0058974939491611,0.0144146643603692,0.0029306966161747,0.0038340047567304,0.0036644385745592,0.0046546681438022,0
405,0.250181554,0.073452175,0.042883505,0.063512613,19.02,3.24,0.02260253,0.017912368,0.025493374,0.023276884,0.009048224,0.016415066,0.012339161,0.013048924,0.000733638,0.012205662,0.019584376,0.006642981,0.010537837,0.029754885,0.023177581,0.013230591,0.012540915,0.016489552,0.023383526,0.016333371,0.004097049,0.009265044,0.004597705,0.008975045,0.005774046,0.007299236,0.015085361,0.009347209,0.0097218063555819,0.0165986934777698,0.0171845502053008,0.0117684573182997,0.0060347590664747,0.0053987969290701,0.0099727969677449,0.0115767346320313,2
416,0.170121216,0.051520258,0.073726827,0.081000938,24.79,3.121,0.030505664,0.014095575,0.018256184,0.021010265,0.006122083,0.007170609,0.005970104,0.002041876,0.023392568,0.009142534,0.012111499,0.00932115,0.016207728,0.020337264,0.005836321,0.036688274,0.01392287,0.011647609,0.016422188,0.015724113,0.015287259,0.012846515,0.005551414,0.015812972,0.009068619,0.01382557,0.013946411,0.005635362,0.0191708141956108,0.0161838108570353,0.0338633648670886,0.0240831234689167,0.0072851777309403,0.0084901123028523,0.0094837032107677,0.0054241340734541,2
418,0.721647705,0.027451448,0.067637763,0.033171177,29.71,0.915,0.034306718,0.017617556,0.003972166,0.008380487,0.005218032,0.007583052,0.013296805,0.003750408,0.009662146,0.018448913,0.005633928,0.009339801,0.011016349,0.01231699,0.015411028,0.010867167,0.010930624,0.019484274,0.016692755,0.014907932,0.010169946,0.009315778,0.005011652,0.011391568,0.011461818,0.010042431,0.021697743,0.013296431,0.0326320228493617,0.0080211434046528,0.0062173182623802,0.0088084517859312,0.0026530834038619,0.0046803712977971,0.003615992244698,0.001844771909468,1
421,0.27492134,0.040356251,0.034399956,0.055979666,13.2,1.499,0.008510791,0.014446037,0.014326539,0.011341735,0.004375048,0.003374981,0.006881916,0.005982526,0.001855498,0.007403044,0.009719331,0.00771833,0.016544797,0.014037603,0.01674489,0.00923824,0.011577449,0.015931814,0.071920015,0.009347637,0.003099739,0.004538082,0.007645938,0.029087713,0.005626988,0.00566989,0.008794305,0.010950807,0.0069332837399719,0.0085086685327944,0.011925991291651,0.0132154651497379,0.00353666977011,0.0031988391512439,0.0045279296821022,0.0041412853118045,0
423,0.572410021,0.023803781,0.046415213,0.047449078,16.92,1.648,0.012129166,0.009670872,0.006559217,0.00734556,0.001747818,0.008286931,0.00234519,0.003020004,0.005568339,0.010380521,0.001924741,0.010683046,0.025116586,0.017129368,0.011504203,0.010112312,0.007370256,0.043984995,0.002770307,0.016602939,0.007711898,0.010345496,0.012506328,0.010281453,0.006155433,0.015106924,0.005093063,0.010235908,0.0115656214211737,0.0186845320107201,0.012616602399415,0.0052314585224924,0.0020837054673019,0.0055908794330431,0.0026119855707051,0.0049138782771604,0
427,0.174262595,0.044045579,0.028910673,0.038871043,12.65,1.435,0.01393218,0.010547155,0.017239194,0.00071738,0.004270633,0.006191421,0.006069985,0.004070883,0.007544374,0.009676714,0.007405587,0.003240316,0.016161518,0.016182026,0.011888355,0.009113663,0.016401456,0.07206045,0.005301371,0.020174092,0.004447952,0.007645938,0.028969596,0.010465079,0.007529938,0.005638556,0.011701372,0.00920579,0.0082046307882405,0.0075283621181244,0.0122785119477678,0.0123015346634634,0.0032512937130326,0.0037123354067906,0.0043477916655233,0.0025437910538339,0
431,0.043338147,0.11348221,0.101107651,0.049007857,36.82,1.11,0.035977182,0.016810135,0.011686858,0.010325696,0.02402081,0.011869102,0.00728565,0.002461443,0.012294816,0.005087107,0.006140545,0.004639844,0.019820655,0.017392027,0.031692126,0.022395426,0.018892772,0.01727919,0.075794801,0.004990464,0.013885354,0.005661005,0.008342869,0.006569399,0.017999967,0.014813508,0.005179197,0.015462595,0.034531423300308,0.0177313550049559,0.0054847992906949,0.0099039873232314,0.0069253440188014,0.0042524396309284,0.0037255734773547,0.0046708441125446,1
432,0.135670288,0.033569853,0.01784895,0.012041262,26.08,3.262,0.062030901,0.027398329,0.029463576,0.030032717,0.010147026,0.002056721,0.002207421,0.002624084,0.020559547,0.015219629,0.023049685,0.012335973,0.007598438,0.028138008,0.020645126,0.015091184,0.010169599,0.004204801,0.018434842,0.007843917,0.013147457,0.022736309,0.014510221,0.013169197,0.015961808,0.017568596,0.01481526,0.013709168,0.011437559315732,0.023946396110945,0.0273874144015107,0.0224922414283436,0.0087254769770563,0.0056247391797489,0.0059929864572733,0.0056300561950609,2
435,0.30820531,0.021514809,0.042075147,0.042022292,13.12,1.666,0.01263754,0.013864752,0.022014259,0.006595958,0.004150415,0.009745918,0.002712749,0.003501255,0.009103007,0.003113533,0.005639213,0.008545634,0.011203875,0.006002171,0.006641635,0.00542639,0.004847275,0.01739423,0.003720344,0.013337152,0.004730939,0.013980448,0.006804527,0.005435703,0.006832288,0.005031414,0.006988517,0.004004422,0.0089619363808525,0.0039758025539091,0.003550584597289,0.0077246099713509,0.0103417345346943,0.0065496606386097,0.0046975088803616,0.0035877322263127,0
437,0.724681631,0.081049602,0.030716819,0.057227633,14.02,1.818,0.013545123,0.009063984,0.006115778,0.020111513,0.005978009,0.010606742,0.00385933,0.003260547,0.007931939,0.006713689,0.013115095,0.005382945,0.023541913,0.016903529,0.016394548,0.006460153,0.009939308,0.015062717,0.02354601,0.002120848,0.013405604,0.012630469,0.006186704,0.01234537,0.004969784,0.004552584,0.003155629,0.006665669,0.005417109970449,0.0078350763964656,0.0078257925003055,0.0052077182805175,0.0049390559438966,0.0031885112742634,0.0075669316377755,0.003980702532255,0
438,0.200205527,0.062777146,0.046925739,0.02081939,24.59,1.172,0.041617408,0.008734769,0.01017973,0.0165428,0.008565485,0.003879496,0.003162021,0.004214732,0.01516136,0.009266366,0.006203619,0.007989546,0.012574529,0.011378284,0.01043382,0.024082012,0.017661623,0.014404725,0.017751188,0.047561987,0.01733326,0.008029658,0.010799288,0.01565198,0.008174075,0.004794471,0.008573383,0.01250272,0.0046464433757047,0.0083287237648396,0.0043604806606579,0.0063112733336178,0.0037116917860507,0.0023419498846321,0.0035763774934832,0.004504054587703,0
440,0.086288626,0.02778989,0.054379086,0.169892275,22.27,0.966,0.008695387,0.012549079,0.02321738,0.009888155,0.006187473,0.009734476,0.007970377,0.009293888,0.005589211,0.005719366,0.007657557,0.014083738,0.011962057,0.02095811,0.02924138,0.019807673,0.009270949,0.014618996,0.006794973,0.017312964,0.007197449,0.011067647,0.009434477,0.005470883,0.012635472,0.012801757,0.007547146,0.010000238,0.0028667471688963,0.0058109121735354,0.0064753280143248,0.0135703449931263,0.0032579393009447,0.0033335907826935,0.0035298382286842,0.0035445864671503,1
443,0.382137373,0.0623789629999999,0.02213181,0.028866278,20.55,1.454,0.014221417,0.035605288,0.045100796,0.072472136,0.01002869,0.010017932,0.013884286,0.021179962,0.014885398,0.008862273,0.006406727,0.012934279,0.007749409,0.017301251,0.00221162,0.01421167,0.010915477,0.014209233,0.028825829,0.003824155,0.004980723,0.007679449,0.007574932,0.001921807,0.001721228,0.007562051,0.016061314,0.008626522,0.0113073331904332,0.0141037383851337,0.0143933808886749,0.0164206241421852,0.0060167509173374,0.0016835876117079,0.0081872116199902,0.0073292678943405,1
444,0.050574915,0.011686959,0.037909273,0.027499945,25.86,4.095,0.014299735,0.012659487,0.021064454,0.021415625,0.005371499,0.003658976,0.009250088,0.009430876,0.020830269,0.023274103,0.019248075,0.003494314,0.035131099,0.014558254,0.005906069,0.016737649,0.009005561,0.01775128,0.011810439,0.04074174,0.007639701,0.004541534,0.005035547,0.007469205,0.01102238,0.007259992,0.015231595,0.015926754,0.0196266230365769,0.0150932048669942,0.0248688800046893,0.013995787129062,0.0077461466526294,0.0066976259855954,0.0061999310737985,0.0082859890061546,2
448,0.1681383,0.053882353,0.044072406,0.035743489,20.79,0.966,0.012549079,0.02321738,0.009888155,0.01229451,0.009734476,0.007970377,0.009293888,0.002718172,0.005719366,0.007657557,0.014083738,0.007609018,0.02095811,0.02924138,0.019807673,0.02561614,0.014618996,0.006794973,0.017312964,0.002632469,0.011067647,0.009434477,0.005470883,0.006899067,0.013244463,0.009327193,0.008459092,0.007691066,0.006059135297285,0.0065687214178881,0.0084062608986286,0.0189331184797758,0.0037150709248454,0.0046646780487829,0.0035333013854452,0.0019847176847838,1
449,0.062414221,0.025514741,0.032776714,0.022515039,14.38,1.402,0.011333641,0.016005297,0.012703262,0.011605834,0.008479514,0.008934617,0.005204582,0.001481156,0.013183066,0.004595039,0.008880831,0.002509028,0.026659886,0.012745876,0.017777688,0.008288425,0.013759596,0.026266978,0.019584748,0.015000541,0.011449876,0.008260262,0.00813737,0.009478522,0.008322708,0.006125073,0.004813814,0.005849358,0.0137496358717282,0.00276475197717,0.0055352554657636,0.005134278494063,0.0014419460894186,0.0058344243704905,0.0075390145448457,0.0064508899662399,0
451,0.129925152,0.121330161,0.097403065,0.0522241989999999,30.5,4.242,0.021415625,0.0109586,0.017788972,0.024793736,0.009430876,0.009937359,0.012056075,0.008890316,0.003494314,0.009232496,0.016510815,0.011035741,0.016737649,0.016590759,0.024849969,0.014635165,0.04074174,0.005767609,0.024070896,0.003843376,0.007469205,0.011144858,0.008765015,0.00548849,0.017404436,0.012545528,0.014503656,0.006421511,0.0260057414410177,0.0254973154934593,0.0222222289254802,0.0052616576238548,0.0053710616751269,0.0064219140700851,0.0047460555659376,0.0044103853330106,2
455,0.19935032,0.028754008,0.022828447,0.027277335,16.87,3.274,0.009913041,0.018872159,0.037195041,0.015075056,0.006723516,0.005328681,0.011673817,0.00344808,0.011585613,0.017299565,0.009572954,0.004824761,0.019419613,0.010396127,0.015181303,0.008401143,0.054403726,0.003549474,0.008987918,0.009577497,0.028076353,0.013460419,0.006241776,0.013653971,0.003442223,0.006886139,0.007499827,0.003921197,0.0057979322188317,0.0120299285105974,0.0128791530428435,0.0085607581769214,0.0071134714629898,0.0057480652223441,0.0036729324846975,0.0041025510673063,0
457,0.340543311,0.1016229449999999,0.010969184,0.029394591,13.22,1.466,0.006403273,0.013107326,0.006576511,0.016737451,0.004650424,0.00423519,0.003733135,0.006473035,0.001714745,0.007420925,0.008696238,0.004838302,0.009559607,0.020706912,0.015891479,0.006168549,0.01582208,0.017451026,0.015613746,0.062966272,0.007053308,0.004447952,0.006265764,0.022389264,0.003531948,0.00756947,0.007981419,0.011917828,0.0063239567314086,0.0074500996773398,0.0075052599882665,0.0129003965137028,0.0029069192381912,0.0035684453898204,0.0034311722616355,0.0045034393089784,0
458,0.073179867,0.018701471,0.048387943,0.030608904,18.79,1.889,0.016941679,0.040293695,0.004705132,0.030321156,0.005596155,0.003905454,0.003474407,0.005628452,0.018410145,0.008550242,0.007988453,0.008860403,0.010334994,0.01201918,0.021604248,0.014649433,0.014219942,0.020309505,0.024066917,0.006851083,0.006965161,0.003428893,0.00371443,0.00725331,0.007638257,0.00691509,0.004439848,0.017906374,0.0141805168804206,0.0177079133501626,0.0203890373792121,0.0132080340483497,0.0045909192500385,0.0044020124022592,0.006674530818507,0.0075228007732007,2
459,0.112976245,0.023534931,0.014851195,0.01586515,23.93,3.804,0.017864935,0.026434608,0.025683679,0.014299735,0.001979037,0.011027892,0.014696363,0.005371499,0.008653148,0.022836264,0.035097898,0.020830269,0.023852672,0.025500537,0.036268872,0.035131099,0.00289316,0.026057325,0.00980463,0.009005561,0.006906484,0.009165356,0.007907937,0.007639701,0.016867489,0.006091564,0.011619526,0.007489556,0.0355070202450468,0.0167510439662654,0.0227876820467604,0.0187897078500203,0.013374426606677,0.0085196128260854,0.0062873338611886,0.0090008613517951,3
460,0.132275149,0.049948954,0.024222201,0.037613721,18.49,1.92,0.032674422,0.033264745,0.033527235,0.006500766,0.003231949,0.003905454,0.003974859,0.005539979,0.007223022,0.007744217,0.007164234,0.007869921,0.018403462,0.006319027,0.022559849,0.017784313,0.016310641,0.018231072,0.023447235,0.005614378,0.004354664,0.003160045,0.006360178,0.005638256,0.008022524,0.006756349,0.004837272,0.016985672,0.0142105019958501,0.0171970509261517,0.0209487172077762,0.0139312645535327,0.0046388083032338,0.0046405574653315,0.0056856946501707,0.0074650166332295,2
461,0.238749915,0.02247592,0.048589433,0.045206272,23.7,0.963,0.012762303,0.01819241,0.046239186,0.017403509,0.003439384,0.007600534,0.027921938,0.006603005,0.007565775,0.006270409,0.006040774,0.004038962,0.024431963,0.009248283,0.012592796,0.008033045,0.015959341,0.010965475,0.020925968,0.008432145,0.009341844,0.022984498,0.005741468,0.005896433,0.008459092,0.007691066,0.019647507,0.006334173,0.0080813233491857,0.0143376757236926,0.0241425526410335,0.0214252757289263,0.0035333013854452,0.0019847176847838,0.0037109609664333,0.0045614977748725,1
462,0.227092585,0.12348082,0.047440879,0.023371949,12.79,1.697,0.022378575,0.018895973,0.038976774,0.027304845,0.003912658,0.005772566,0.007813422,0.004705914,0.00584302,0.01642395,0.005595228,0.01606002,0.007868997,0.006963282,0.017841892,0.012562223,0.007221376,0.00859359,0.011298625,0.014197496,0.007336561,0.018178013,0.011397725,0.014469116,0.008881905,0.007695134,0.004534211,0.005195385,0.0067146010950735,0.0100529872482854,0.0057061165964092,0.004374261863069,0.00706231219257,0.0065479573527502,0.006737515808984,0.0065740447280466,0
463,0.044690905,0.042172562,0.03599975,0.026020953,23.93,3.804,0.017864935,0.026434608,0.025683679,0.014299735,0.001979037,0.011027892,0.014696363,0.005371499,0.008653148,0.022836264,0.035097898,0.020830269,0.023852672,0.025500537,0.036268872,0.035131099,0.00289316,0.026057325,0.00980463,0.009005561,0.006906484,0.009165356,0.007907937,0.007639701,0.016867489,0.006091564,0.011619526,0.007489556,0.0355070202450468,0.0167510439662654,0.0227876820467604,0.0187897078500203,0.013374426606677,0.0085196128260854,0.0062873338611886,0.0090008613517951,3
464,0.199005811,0.0552947099999999,0.132079037,0.046493365,24.72,0.986,0.012954184,0.008695387,0.012549079,0.02321738,0.009101933,0.006187473,0.009734476,0.007970377,0.010981924,0.005589211,0.005719366,0.007657557,0.018176435,0.011962057,0.02095811,0.02924138,0.005133657,0.009270949,0.014618996,0.006794973,0.00691514,0.007197449,0.011067647,0.009434477,0.013599102,0.013545197,0.009281071,0.008515613,0.0105597199724513,0.0057168839274269,0.0066410403777252,0.0080813233491857,0.0034188069444616,0.0044424721457672,0.0022836666647376,0.0050158893243007,1
467,0.075385741,0.137848587,0.034309284,0.050172851,20.52,3.248,0.01099855,0.009357694,0.025184186,0.023955668,0.00265888,0.005623222,0.009532452,0.004861247,0.012256704,0.010339026,0.013912053,0.00997951,0.012106855,0.037367399,0.012718766,0.007055789,0.006255074,0.007090727,0.011827003,0.013082342,0.007861093,0.009654814,0.011281426,0.005148024,0.007230412,0.010409984,0.015619137,0.011479349,0.0109207748357347,0.0143746642052211,0.0164571746140977,0.0146969454222605,0.0026581219070733,0.0079785971646554,0.0074456473130902,0.0057258999605261,2
469,0.047860244,0.050706084,0.036441844,0.048252907,20.8,1.946,0.029673702,0.033205403,0.006066802,0.01066604,0.003634781,0.004582959,0.005977887,0.009422863,0.010544433,0.006345299,0.00996615,0.019533424,0.013820455,0.02474227,0.022493838,0.025980704,0.031156754,0.00838622,0.029037469,0.007424946,0.003609988,0.006645491,0.004935575,0.005621685,0.006756349,0.004837272,0.016985672,0.011481946,0.0177079133501626,0.0203890373792121,0.0132080340483497,0.0296442612817304,0.0046405574653315,0.0056856946501707,0.0074650166332295,0.0026730823407497,2
474,0.0264515219999999,0.022615106,0.015906602,0.024889496,14.46,1.379,0.006536189,0.012555393,0.011765955,0.009532445,0.002599398,0.006598267,0.00598054,0.005617954,0.006107905,0.005186448,0.008035768,0.004221388,0.01434415,0.008043344,0.010274995,0.016210485,0.015167397,0.066800288,0.020805957,0.003270737,0.007326849,0.004918753,0.030378038,0.006717018,0.00566989,0.008794305,0.010950807,0.007429834,0.0085086685327944,0.011925991291651,0.0132154651497379,0.0112351139977507,0.0031988391512439,0.0045279296821022,0.0041412853118045,0.00147085473989,0
477,0.106356876,0.04023102,0.0281876389999999,0.375108068,12.57,1.416,0.025863452,0.015536064,0.025418114,0.018363817,0.011803162,0.006071406,0.016016637,0.002760367,0.00696129,0.006734132,0.007334008,0.011626188,0.020575738,0.021908884,0.02444742,0.009017323,0.007346367,0.025218952,0.018928885,0.024148901,0.024638711,0.021022957,0.016114177,0.013154124,0.006547276,0.002295437,0.006758188,0.005719692,0.003382530976578,0.0088321873763014,0.0078786417410155,0.0062270270301729,0.00308849822093,0.0054903431338298,0.0058745838800078,0.0027614863570325,0
478,0.100375958,0.029720313,0.02421101,0.0273653429999999,20.42,3.689,0.016075649,0.021286477,0.022763013,0.028905156,0.004386123,0.004463785,0.010429966,0.013294562,0.010237971,0.007223507,0.017351938,0.036604311,0.021606932,0.01988868,0.017631973,0.020373882,0.004011405,0.007099251,0.002803643,0.025410568,0.008049872,0.006762549,0.008939178,0.006224463,0.007838821,0.016867489,0.006091564,0.011619526,0.0111907763885503,0.0377617071092019,0.0197900882688753,0.0196266230365769,0.009737813988892,0.013374426606677,0.0085196128260854,0.0062873338611886,3
482,0.466920555,0.136429561,0.076090229,0.07578234,21.28,0.975,0.011864463,0.02250304,0.006473258,0.018900106,0.010096131,0.008839772,0.005108511,0.003249489,0.005818804,0.011035254,0.012230849,0.008480516,0.020067419,0.030483982,0.02649347,0.026904167,0.014333039,0.007818895,0.015725071,0.007628114,0.009790753,0.010122606,0.007454066,0.006108049,0.013342348,0.009378652,0.009403036,0.009349659,0.0059128559422697,0.0088254234811655,0.0105300138923129,0.0240724874718927,0.0031932506210111,0.0039433739991037,0.0035852944580882,0.0022257399959245,1
486,0.338210075,0.057143267,0.027083242,0.136822604,11.27,1.687,0.008265078,0.02236345,0.018844324,0.013992254,0.005657722,0.013770765,0.005869228,0.004077439,0.011634521,0.005646898,0.008125668,0.013189819,0.006690736,0.012027202,0.008044347,0.017476235,0.025948352,0.033682078,0.013229062,0.011690995,0.004513114,0.009644987,0.010430089,0.019336851,0.00177524,0.008818713,0.007733932,0.004483895,0.0046430764168131,0.0066966929053861,0.0100557503070281,0.0037988770927782,0.0056909387364875,0.0073165865117351,0.0064192971110928,0.008023789374658,0
489,0.736261868,0.040856738,0.076125291,0.024060278,24.23,0.945,0.015809466,0.005750126,0.014667231,0.007446664,0.008006579,0.00694344,0.012296096,0.003372359,0.010392695,0.002723057,0.011462556,0.004249941,0.005766376,0.017094968,0.018458446,0.011571923,0.004328904,0.011763113,0.010941138,0.003893861,0.005968716,0.009154474,0.008100711,0.009192509,0.002840299,0.01373697,0.005061789,0.010255041,0.0058352717265049,0.0106383495504992,0.0050673400451863,0.0054900616742402,0.0036267945091133,0.0019863638555469,0.0047114671406591,0.0021970002466756,1
490,0.048321496,0.10974264,0.018892406,0.1033436889999999,29.69,4.495,0.0208567,0.023021762,0.022051645,0.022048808,0.008300182,0.008673882,0.008640258,0.010809105,0.01730054,0.007789332,0.012555804,0.010338118,0.005465899,0.01925951,0.013816049,0.019417778,0.043957705,0.004163191,0.007208602,0.02379166,0.006518308,0.007168366,0.013036784,0.00210811,0.013210709,0.013019709,0.017911074,0.012109529,0.0240724954992574,0.0216897990998338,0.0206513726984793,0.0188450777919493,0.0066623906383075,0.0063301356990312,0.0075059250205256,0.0065589868645849,2
492,0.091710894,0.14323368,0.12919726,0.039547149,75.47,1.062,0.126949297,0.052760452,0.021475029,0.01701077,0.005930184,0.012805661,0.020430764,0.013903492,0.009429121,0.012259987,0.005207458,0.007006193,0.028668342,0.05239633,0.011921617,0.028227813,0.027791528,0.003455575,0.018671713,0.016441923,0.008620819,0.01779378,0.008208228,0.005576716,0.022694511,0.021146407,0.018159521,0.007393453,0.0458196828548112,0.0403439256325616,0.0155961392812484,0.0048744627763618,0.0084155547590622,0.0045460801394675,0.0059399351568569,0.003353939803624,3
493,0.13611879,0.083973002,0.039351811,0.07682827,13.97,1.399,0.014159776,0.019887618,0.026527433,0.009678687,0.002045112,0.004634165,0.010801101,0.007908288,0.003800299,0.014486767,0.006365574,0.004157211,0.02746495,0.022622134,0.023872955,0.011337494,0.053630995,0.017078005,0.012477318,0.01198175,0.009818546,0.016893274,0.020484129,0.018851079,0.00450777,0.011020274,0.003565648,0.006159309,0.0048023035513153,0.0059975842004818,0.0100542630262748,0.0072026552556243,0.0029747832988314,0.0029827303763105,0.002615679221286,0.0050257282089592,0
494,0.110832157,0.032989013,0.039841586,0.039961819,11.71,1.676,0.00592197,0.009160198,0.007531725,0.009756667,0.00200464,0.006255511,0.001791326,0.003881577,0.006888536,0.008485354,0.019496272,0.014423502,0.008047064,0.00893626,0.006649487,0.007186985,0.01606576,0.028793787,0.006393941,0.007978038,0.002163357,0.011154703,0.006686572,0.007471135,0.003970819,0.002755508,0.003192346,0.006191376,0.0033342707635032,0.0017239694504447,0.0030381325473647,0.0064549110226601,0.0061619514266362,0.0058624979117032,0.0065103658880139,0.0103136843854363,0
