,1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,VIXCLS,시장금리국고채3년,WTI유(-1~-5),WTI유(-6~-10),WTI유(-11~-15),WTI유(-16~-20),금(-1~-5),금(-6~-10),금(-11~-15),금(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-11~-15),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20),나스닥수익률표준편차(-1~-5),나스닥수익률표준편차(-6~-10),나스닥수익률표준편차(-11~-15),나스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),원달러환율수익률표준편차(-6~-10),원달러환율수익률표준편차(-11~-15),원달러환율수익률표준편차(-16~-20)
454,0.252757645,0.051191523,0.023253344,0.044730605,16.83,1.806,0.027777869,0.02406794,0.009430686,0.012444509,0.009792421,0.005727621,0.002309666,0.006151305,0.028654258,0.004592212,0.003742961,0.007679376,0.008334125,0.018641921,0.005710019,0.023541913,0.006165001,0.012117099,0.009502339,0.009993809,0.013017338,0.033312286,0.014697984,0.01150527,0.011225707,0.009754288,0.004969784,0.004552584,0.0081057994238087,0.0121432742983639,0.0082314354673015,0.0046159483107506,0.0036189532416147,0.0048326140142295,0.0049390559438966,0.0031885112742634
456,0.4063942939999999,0.0520744849999999,0.044210496,0.034462559,17.11,1.974,0.0041443,0.019361115,0.025469617,0.003688041,0.003408331,0.004210256,0.012624969,0.006305398,0.008995246,0.012212642,0.006185862,0.009142911,0.018662258,0.024011977,0.011417515,0.013479825,0.011131493,0.010337653,0.022782944,0.019286552,0.00831207,0.011708595,0.00576231,0.007959653,0.010325675,0.005866371,0.009618065,0.005803399,0.0106486324595661,0.0064780891603535,0.0052705492172357,0.0066892157808221,0.0096002524243262,0.0078121479340996,0.0038813435529625,0.0047543795072155
465,0.153714567,0.059256915,0.072449741,0.052309817,12.34,1.456,0.025498683,0.008591108,0.007288273,0.010420783,0.003792444,0.004884688,0.0074789,0.009222079,0.008737059,0.005286825,0.014803357,0.009155776,0.040260978,0.014308023,0.016139188,0.012068239,0.011932472,0.01732052,0.005488818,0.028237399,0.00734023,0.009068281,0.006784053,0.006458548,0.009988533,0.007863677,0.00583323,0.003398782,0.0047462097039357,0.0025739921454116,0.0054220638927821,0.0063967078766898,0.0030061166889184,0.0025965139271348,0.004613726218908,0.0029275147250104
466,0.021115231,0.046038049,0.0150962579999999,0.002483345,13.15,2.124,0.01387253,0.013400173,0.004154805,0.020564323,0.001498205,0.004096145,0.005799378,0.002264079,0.00738609,0.010719801,0.016666597,0.006189091,0.008951715,0.008253002,0.026713565,0.007314416,0.014885958,0.013627618,0.064311171,0.001640952,0.007475733,0.012725725,0.005926244,0.020016849,0.003826733,0.005454682,0.006780358,0.004912174,0.0120654435633833,0.0023040162575341,0.0077376627756786,0.0090805477429085,0.0070677731082293,0.0048315702196707,0.007118624669836,0.0031010851922586
468,0.516150932,0.093639078,0.040220679,0.041763022,13.74,1.706,0.011424472,0.017142991,0.011836144,0.02283196,0.009976234,0.004067886,0.001568767,0.009805818,0.008624935,0.00457472,0.010501832,0.024799284,0.017521863,0.015546187,0.00852064,0.007980128,0.017779395,0.026950743,0.005069299,0.003130709,0.016492607,0.015640664,0.007530858,0.010301074,0.005342434,0.006148645,0.011225707,0.009754288,0.0063344940795796,0.006949360773077,0.0081057994238087,0.0121432742983639,0.0055322807889961,0.0040082731201408,0.0036189532416147,0.0048326140142295
470,0.193023737,0.047362401,0.048825424,0.003636894,12.13,2.217,0.011212609,0.015964241,0.015576646,0.006799678,0.001992188,0.003382786,0.005453204,0.00073835,0.010095513,0.006223937,0.010372386,0.008313695,0.007314252,0.013977214,0.007970343,0.023931656,0.012557913,0.013324468,0.010555121,0.00962483,0.014066494,0.011741718,0.00725924,0.00785776,0.010964058,0.006036227,0.004931001,0.00546169,0.0063906125202878,0.0055123740342341,0.0047501543120874,0.0073876121042887,0.0058233120758274,0.0056635655537095,0.003017368739486,0.0079495502091803
471,0.339046725,0.020048017,0.049062083,0.04406839,13.02,1.723,0.012675764,0.024690548,0.020027609,0.018014384,0.008049763,0.003741183,0.003982331,0.003802933,0.003348999,0.020634332,0.005513845,0.011941424,0.02688062,0.019184433,0.009534567,0.01117071,0.00657544,0.005226738,0.020065528,0.014462387,0.026161499,0.029294923,0.009555323,0.012820442,0.004650535,0.008713997,0.004493903,0.005342434,0.0088170469998642,0.0082367389885196,0.0071881637685887,0.0048848454523994,0.0087890001452142,0.0055883165850975,0.0060271589212239,0.0055144942276538
472,0.058352481,0.0547731409999999,0.04727291,0.058674756,18.94,1.726,0.029983465,0.022358832,0.028453794,0.009902047,0.009196912,0.004639226,0.011426605,0.004107694,0.012753034,0.012285403,0.012351695,0.006354243,0.004803413,0.019502978,0.015548621,0.014617391,0.030802408,0.01910844,0.009969266,0.012623342,0.016363168,0.01410097,0.011149342,0.012494816,0.01071066,0.00356969,0.013740983,0.006411726,0.0142333122080406,0.015154436931603,0.006126189656647,0.0078959484528602,0.0058639163576353,0.0070288148894335,0.0042702844118256,0.0059356328328607
473,0.689207024,0.03544823,0.031203317,0.0303895209999999,12.44,1.212,0.014363907,0.010166097,0.009101261,0.032789941,0.005816164,0.002760803,0.006697624,0.00832244,0.011418129,0.006002361,0.005749268,0.013981989,0.012813708,0.014806816,0.016025916,0.022273824,0.021861644,0.009355718,0.011297158,0.003031666,0.009536663,0.003365694,0.020782656,0.027908728,0.004060052,0.001549883,0.004808386,0.010972527,0.0023151606099488,0.0061703440033324,0.0047372796659045,0.0088248526452071,0.0052141345630949,0.0048746786886073,0.0054561746535332,0.0024240296721813
475,0.172411679,0.044691241,0.061568336,0.012845544,16.5,1.55,0.039782927,0.017022893,0.017906623,0.025971994,0.007016303,0.006917511,0.009349404,0.011851968,0.013047343,0.011341034,0.014494876,0.009483388,0.00387345,0.012845748,0.004039983,0.020520761,0.016994308,0.004838436,0.005086863,0.009049588,0.005210032,0.001758002,0.004861875,0.007797394,0.005363707,0.006880523,0.006037434,0.018828034,0.006814249609161,0.0136651379356874,0.0112528779446651,0.0154391031065983,0.0085854110982519,0.0059406289828437,0.0060767020408983,0.0015926625160471
476,0.051021094,0.0155088039999999,0.020265661,0.064113984,10.44,1.742,0.009614975,0.021669572,0.014130418,0.013655454,0.004732903,0.006163747,0.004314844,0.005529315,0.010101558,0.0158728,0.003582556,0.00447573,0.009189647,0.008453992,0.00490135,0.017053362,0.015326683,0.025497739,0.008144137,0.011430803,0.007587589,0.010843881,0.020020988,0.004635567,0.005600741,0.004258283,0.00329881,0.003321197,0.0062074050366647,0.0079624775893437,0.0026399334368448,0.0118353462636687,0.0036028864645423,0.006064098152236,0.0047381219466501,0.0038929962612521
479,0.667762877,0.096580754,0.031446192,0.066715418,12.12,1.749,0.00717699,0.017053683,0.012833984,0.023775533,0.009441013,0.00194614,0.009737555,0.004791337,0.00451346,0.003307305,0.023622793,0.015829472,0.005068428,0.017854758,0.004212787,0.008362299,0.008561292,0.027290632,0.00631494,0.009835414,0.01756386,0.014615742,0.008725448,0.017033911,0.005569308,0.009770113,0.013419457,0.007993974,0.0064939995698405,0.0133799634645786,0.0039320562625441,0.0097509035439152,0.0023170174265571,0.0045341362470689,0.0027076191101458,0.0044623411356822
480,0.735673961,0.0501195069999999,0.042856796,0.056013481,29.99,2.925,0.021860893,0.026033928,0.017263957,0.03856249,0.009581714,0.007169305,0.003291923,0.006081451,0.012955087,0.019271932,0.001659963,0.013071747,0.015175186,0.022383131,0.015894887,0.015739555,0.015853641,0.079872601,0.001282291,0.006705293,0.006554104,0.020014086,0.004766579,0.009471796,0.009489914,0.006116939,0.012749996,0.006601097,0.0208656873805306,0.0192362138863193,0.0105130025299365,0.0166136949558786,0.0054127426261849,0.0046325645760424,0.0045795840017269,0.0033237239074858
481,0.3698355,0.013118193,0.027061837,0.038237639,16.96,2.051,0.031477465,0.060004054,0.044733367,0.012796553,0.010792164,0.00616735,0.015819645,0.006083102,0.004347619,0.015901892,0.018470732,0.017307253,0.024370351,0.013460335,0.03080738,0.008943275,0.020197094,0.018887437,0.026755921,0.019643392,0.00794871,0.019649175,0.008188804,0.006958351,0.004912911,0.003711782,0.004406489,0.008871055,0.0083995446701471,0.0108039303130249,0.0130845110157071,0.0106452398300332,0.0067061763492442,0.0065868162196478,0.0049704743457104,0.004420617008275
483,0.210704943,0.023369638,0.033569436,0.03748529,14.22,2.066,0.013190709,0.011289129,0.00870174,0.006036799,0.006615893,0.005713519,0.00483589,0.003539267,0.006321891,0.007932347,0.018800404,0.01617039,0.025526749,0.019781739,0.023405873,0.009323699,0.017721415,0.015054947,0.014110928,0.020405533,0.012991373,0.013540718,0.00853302,0.017078047,0.008291942,0.007668472,0.002465576,0.007104831,0.0042335831955255,0.0056179972940484,0.0089231019706306,0.0057737320267206,0.0033225140226108,0.0033082358639194,0.0036910630865585,0.0074707651598874
484,0.200785525,0.037995039,0.033421894,0.02203774,30.15,2.242,0.007411957,0.009377358,0.02459278,0.019081275,0.010480742,0.002264168,0.009926145,0.002008001,0.00517418,0.005819101,0.003299426,0.022947634,0.017077114,0.009421015,0.012026151,0.024134735,0.015565511,0.011654221,0.05660531,0.013334907,0.02723541,0.013580195,0.015860423,0.013151504,0.014764776,0.013930305,0.006076106,0.022830003,0.0242446853195889,0.0225569846928459,0.0174759456916622,0.0286792154865016,0.0057964264816538,0.0011344648275896,0.0027843013883782,0.0025005523755736
485,0.50721268,0.051323172,0.04255077,0.011437351,31.02,2.317,0.009377358,0.02459278,0.019081275,0.012770608,0.002264168,0.009926145,0.002008001,0.004132221,0.005819101,0.003299426,0.022947634,0.003792932,0.009421015,0.012026151,0.024134735,0.011158401,0.011654221,0.05660531,0.013334907,0.007194951,0.013580195,0.015860423,0.013151504,0.012271585,0.012015154,0.009588771,0.009796213,0.012395514,0.0200261559713356,0.0210142981130441,0.0207083114208897,0.0259313907724528,0.0016451292735195,0.0025612005417986,0.0013368680759394,0.0024812092611573
487,0.102312282,0.131536771,0.0561756,0.036131883,21.91,1.179,0.009702377,0.026888687,0.020341026,0.022938328,0.012769343,0.006556443,0.011022938,0.007838244,0.010712377,0.028450746,0.024354322,0.018208887,0.001912267,0.008871384,0.016176595,0.021266384,0.005073574,0.020803463,0.022583805,0.007892156,0.011951065,0.022338016,0.006386067,0.010405916,0.003073507,0.026777325,0.008262208,0.009121597,0.0255570034195132,0.0265072990750484,0.0126653148766099,0.0047279746826928,0.0069102443507042,0.0148308677416604,0.0034216547412305,0.0034183643659505
488,0.089021363,0.057524977,0.033015027,0.028726173,23.25,1.609,0.008874701,0.015541152,0.014418563,0.01492714,0.007461905,0.004120736,0.010667169,0.003099538,0.006510974,0.021753667,0.017986318,0.019047301,0.015186279,0.010557038,0.012087329,0.010204085,0.016208418,0.004112356,0.02336216,0.01531797,0.011373461,0.010724852,0.029836941,0.006911213,0.004546156,0.008537155,0.007138568,0.008470839,0.0067854991463118,0.0113914823497692,0.0038283356999852,0.003581486960375,0.0042756793401954,0.0049899788308477,0.0021502896970223,0.0038005248477009
491,0.693101005,0.044277613,0.033253827,0.021320811,15.59,1.413,0.019760086,0.020234218,0.00707414,0.002211044,0.012173687,0.011132622,0.010262025,0.001029949,0.010015968,0.007152827,0.007872599,0.019999429,0.008619553,0.019864201,0.036549259,0.052175565,0.003135447,0.008765153,0.00831897,0.002824972,0.007711285,0.016171625,0.012664763,0.014171321,0.002403364,0.009494354,0.007000959,0.006038833,0.0051098794569552,0.0045753614285875,0.0086611624421417,0.0117621106330624,0.003539002931242,0.005271856557076,0.0003560073486516,0.0048005449905732
495,0.019108192,0.023656458,0.023103095,0.030332293,14.77,1.224,0.026565614,0.031125926,0.015745692,0.02727733,0.007280415,0.02152962,0.006047378,0.003951801,0.004171423,0.016643612,0.007264019,0.016087494,0.011311132,0.026258313,0.013482512,0.014278786,0.001364303,0.00463672,0.009031448,0.029738026,0.017606706,0.003497426,0.024239786,0.018675346,0.003700948,0.016986127,0.007874058,0.006831873,0.0283643214620431,0.0095573208748161,0.006280273523465,0.0044592168081253,0.0151553520156436,0.0034224586141268,0.0061569913560302,0.0088526204708484
497,0.2367980639999999,0.062879544,0.0500166769999999,0.044491404,15.1,2.036,0.003666337,0.011855459,0.015891578,0.006606822,0.006210002,0.00511295,0.004563709,0.007489525,0.007761139,0.012453912,0.016992241,0.013051703,0.01254423,0.022546155,0.012318314,0.012628497,0.013482265,0.025333667,0.01583817,0.050555142,0.011108548,0.01036676,0.011988641,0.007833936,0.009618065,0.005803399,0.006488821,0.015395603,0.0052705492172357,0.0066892157808221,0.0047799552579199,0.0070704733044426,0.0038813435529625,0.0047543795072155,0.0046018287471937,0.0018838756047892
499,0.17675894,0.079510201,0.02665318,0.034520747,12.65,1.367,0.004088761,0.010131989,0.008935511,0.006230994,0.004855626,0.002311573,0.003400535,0.005707561,0.002657599,0.007051201,0.005096504,0.010107676,0.026281802,0.035421061,0.025516675,0.018800766,0.004405948,0.074370866,0.005251824,0.009902805,0.002258249,0.027079843,0.014890646,0.00356512,0.00353215,0.007406221,0.006983352,0.006949164,0.0025995747342168,0.0034186592719093,0.0054999766166664,0.0069189719332071,0.0020180229843529,0.0067387923464721,0.0016512415276345,0.0009634500506635
502,0.080774204,0.034251744,0.016571753,0.017777655,9.89,1.645,0.011833235,0.026440911,0.008385102,0.009718047,0.00445484,0.005712931,0.008764502,0.002136294,0.002528928,0.007250393,0.009918117,0.003164172,0.010079871,0.011507657,0.027531699,0.008486475,0.011988986,0.00596955,0.001956442,0.031546534,0.011771598,0.01106904,0.012287931,0.007188385,0.005815213,0.003496972,0.005972412,0.012394065,0.003398405373655,0.0141446199023625,0.0025869313004585,0.0030422153185424,0.0033957589504118,0.0077603372159242,0.0028551296719591,0.0027966757632202
506,0.15385655,0.053729926,0.030187531,0.042504388,10.82,1.675,0.009133577,0.015239666,0.004639594,0.008197004,0.004182291,0.004677119,0.003533813,0.007483753,0.004483616,0.012611188,0.005389691,0.011608207,0.006846229,0.024294338,0.006903497,0.005788256,0.017068926,0.045760697,0.004060601,0.004984837,0.012201168,0.006289725,0.006471009,0.009287908,0.003710174,0.005376805,0.006778021,0.002841332,0.0054849382394239,0.0063276657873243,0.0029486897541622,0.0033272457212843,0.0049256752023386,0.0043845584755387,0.0062574346989344,0.00366637556871
507,0.146211002,0.087768747,0.045392147,0.062435687,12.05,2.015,0.011978439,0.010720069,0.00997018,0.015088261,0.005397149,0.00250706,0.005397,0.004688492,0.007683888,0.003688381,0.019538094,0.012434744,0.014630292,0.009360612,0.030953324,0.012243117,0.021172596,0.011094533,0.02338508,0.01106113,0.017776504,0.005402815,0.01706496,0.017333202,0.005750635,0.007465579,0.002377217,0.007116935,0.0033501296073888,0.0061679228779683,0.0086546638921779,0.0058381537193959,0.0024611623645615,0.0039318051798135,0.0069911574095991,0.0042955429749459
508,0.042578316,0.0277298939999999,0.0257968599999999,0.038565243,15.19,1.769,0.017478016,0.017933344,0.017151908,0.011192861,0.00548533,0.008224674,0.001950713,0.006576738,0.014583167,0.009940865,0.008569528,0.011781947,0.013940769,0.028985471,0.011430072,0.011719169,0.017057448,0.036810052,0.026711479,0.015295163,0.006991465,0.003444101,0.011503327,0.008345215,0.005530247,0.009981484,0.006269432,0.004252021,0.0078959484528602,0.0106962416982901,0.0050187683956822,0.008985351382904,0.0050060998248496,0.0049052236152847,0.0073690291503239,0.0049864594151451
509,0.294730428,0.141941597,0.150556943,0.065387216,15.57,1.668,0.018898074,0.030804781,0.012013902,0.032691437,0.00945243,0.014669876,0.002765632,0.011171505,0.018192198,0.013075849,0.008393516,0.010395206,0.005531261,0.004785605,0.019936076,0.017603904,0.007362577,0.036733941,0.013673024,0.012739717,0.006924278,0.01753194,0.009411992,0.015403371,0.007595104,0.005355738,0.001575924,0.01333358,0.0140846230249291,0.0135920276235461,0.0140694342126215,0.0047431728501779,0.0077151128948086,0.0037970110871172,0.0079152679874874,0.0067074868767911
511,0.055537447,0.037521754,0.0251755239999999,0.026740456,12.14,2.071,0.013033937,0.020711652,0.024887481,0.005657717,0.003403052,0.005752594,0.004272277,0.002475144,0.010737988,0.016730725,0.017280082,0.004852907,0.005457004,0.02654973,0.010745876,0.02053717,0.009217564,0.063989366,0.001624357,0.009831835,0.012701211,0.011914707,0.016341328,0.016936207,0.005434111,0.006277471,0.005695003,0.011318698,0.0058788018846692,0.0066461698188257,0.0079515897009002,0.010258278065011,0.0052788813185978,0.0072527302369695,0.0024939524640093,0.004500354392411
514,0.251846342,0.066661061,0.060271536,0.059761551,23.11,1.604,0.054309195,0.070665422,0.031521983,0.022608146,0.006565688,0.00853185,0.011259537,0.008529101,0.008953307,0.012213403,0.00976771,0.015566237,0.005967521,0.020922716,0.006376303,0.01668232,0.009381727,0.008563093,0.01763842,0.010073572,0.00431573,0.00636648,0.007410362,0.009244359,0.017117141,0.010150236,0.007687995,0.011299167,0.015773280569257,0.0233604792542527,0.0116480104061862,0.012723474454181,0.0031572896776242,0.0041558879993307,0.0057386320285726,0.0049234287255859
516,0.043717582,0.021941855,0.0065412539999999,0.019615249,17.91,1.402,0.007535028,0.019760086,0.020234218,0.00707414,0.006758279,0.012173687,0.011132622,0.010262025,0.0078734,0.010015968,0.007152827,0.007872599,0.01259558,0.008619553,0.019864201,0.036549259,0.084945169,0.003135447,0.008765153,0.00831897,0.009605081,0.007711285,0.016171625,0.012664763,0.00338634,0.00622048,0.006998506,0.007843945,0.0030829975975509,0.0044882216112633,0.0075060792501509,0.0060282017476408,0.0037759451785772,0.0019572954836811,0.0053716984920907,0.0035562915812685
517,0.059172232,0.029135889,0.02303074,0.017528063,13.0,1.51,0.003102855,0.01195541,0.020840468,0.008510791,0.001715739,0.011293855,0.006501659,0.004375048,0.0069008,0.013509702,0.00926191,0.001855498,0.014249634,0.011292106,0.016581923,0.016544797,0.012896175,0.02851833,0.018790594,0.011577449,0.008321401,0.005802478,0.005917956,0.003099739,0.005286999,0.007543087,0.002718356,0.007805548,0.0031809975157636,0.00501181438709,0.0064194457851284,0.0074453746298534,0.0042455007250271,0.0030446281190984,0.0029306966161747,0.0038340047567304
519,0.732894582,0.032053268,0.022048696,0.019791614,17.5,1.11,0.006091153,0.02017906,0.007035807,0.029898644,0.004961663,0.010492998,0.007069201,0.003340672,0.010809247,0.013264173,0.010232796,0.016472348,0.016923596,0.006876721,0.01772634,0.00755279,0.017082725,0.001524037,0.004416334,0.003668578,0.012498989,0.016622494,0.015465727,0.00551624,0.002633954,0.00517192,0.004736038,0.006634973,0.0100722529234171,0.0063798511869173,0.0095644660475695,0.0123366375029289,0.0018243977054013,0.0042875654016398,0.002743217437855,0.004668126791602
522,0.209030373,0.024083459,0.146934809,0.050313646,11.43,1.228,0.01252408,0.027494946,0.017292331,0.018512347,0.004769831,0.00398853,0.007666665,0.005772725,0.006820476,0.013681296,0.004988655,0.005815218,0.008767381,0.005902484,0.006683387,0.018467357,0.036240387,0.003205244,0.004479284,0.003155086,0.005751503,0.00557883,0.008593919,0.01335977,0.001624996,0.008400613,0.004448402,0.0037161,0.0048068492021825,0.0055479182543785,0.0055794644731127,0.0037958791840429,0.004728965875292,0.0044106738197978,0.0063312669430913,0.0050566916779955
523,0.648363862,0.18444237,0.040115296,0.168937858,13.46,2.193,0.014535932,0.016169893,0.006554352,0.002460694,0.002868288,0.005395252,0.001103235,0.009413872,0.003761078,0.012234225,0.007383533,0.006448065,0.012747491,0.008445277,0.023939516,0.006809319,0.013655674,0.012546654,0.011778057,0.06360739,0.012190384,0.00748628,0.010261795,0.016565859,0.011118084,0.003911692,0.005935341,0.003164705,0.0053029636522895,0.0047766510170014,0.0065624258750536,0.00766732995614,0.0072787750169079,0.0029630512187096,0.0080233415149769,0.0032518651890289
524,0.024360686,0.050734032,0.028979821,0.036745313,12.86,1.485,0.010635717,0.004415862,0.011858589,0.020657782,0.003778827,0.00402355,0.011025394,0.005884916,0.005353465,0.003386546,0.01692647,0.008933319,0.007785708,0.019164068,0.010679741,0.012238401,0.005695042,0.017553378,0.028542311,0.01635256,0.006194962,0.008605849,0.007665845,0.00572108,0.007997309,0.004511103,0.007834518,0.005626988,0.0031964881924594,0.0031053535534208,0.0065957938417815,0.0069332837399719,0.0039102345080374,0.0035638869634446,0.0032629273175225,0.00353666977011
525,0.392299864,0.038244634,0.032814219,0.023552176,14.43,1.679,0.009629177,0.01182636,0.010761612,0.008065822,0.005159229,0.003609761,0.007507396,0.006264803,0.002479426,0.010407619,0.007810658,0.005543726,0.009969528,0.009732359,0.008898248,0.012688826,0.008980212,0.027544638,0.023229558,0.022408203,0.005404655,0.006682849,0.013873603,0.006724505,0.009332104,0.004153421,0.008016004,0.007946644,0.014969411911816,0.0034664549106886,0.0115966234051522,0.0063611192482155,0.0040219285333537,0.0031250272554011,0.0034671246124269,0.0036872732134952
526,0.398730401,0.065465204,0.029304215,0.022545354,20.81,1.535,0.012840896,0.016162429,0.011477722,0.005860936,0.010856005,0.003077711,0.010795476,0.002537145,0.018475999,0.020989777,0.00363417,0.012023022,0.011894123,0.011159878,0.003770896,0.022676529,0.023557606,0.013462512,0.001738058,0.011039898,0.029390075,0.026752344,0.017462488,0.016795965,0.005238872,0.008744904,0.009677362,0.011203704,0.0063695833969307,0.003265208004608,0.0074318448601819,0.0064206142350368,0.0027345403116774,0.0028809461182192,0.0058247199915438,0.0039812832868646
528,0.0265069239999999,0.038630105,0.021920151,0.020494267,13.63,1.276,0.007325153,0.031507156,0.030663947,0.015593964,0.003369015,0.004907293,0.005584892,0.003699953,0.006354956,0.007386068,0.009249286,0.011233655,0.014537805,0.007071172,0.023604329,0.002378437,0.026435893,0.012109821,0.011561596,0.015777598,0.013860361,0.011524641,0.006839393,0.01139218,0.008560725,0.002274793,0.010988687,0.005102704,0.0076298330590907,0.0086002830055374,0.0093052938724261,0.015535439726018,0.0078772123766065,0.0041161652413519,0.0077448866722939,0.0082366792154627
529,0.307025401,0.070693104,0.081862488,0.026759522,12.19,2.113,0.015053932,0.014262135,0.00436932,0.019858172,0.002644234,0.004097359,0.003241756,0.004241405,0.015922817,0.011582311,0.016350861,0.002854718,0.010541559,0.009470922,0.024162597,0.009431941,0.014422046,0.01467216,0.006249628,0.066180356,0.013784743,0.012643796,0.005865949,0.019734983,0.0031416,0.005434111,0.006277471,0.005695003,0.0099664714503219,0.0058788018846692,0.0066461698188257,0.0079515897009002,0.0070701192655257,0.0052788813185978,0.0072527302369695,0.0024939524640093
530,0.066709617,0.020265118,0.023936729,0.013088277,15.74,1.662,0.021310869,0.030759379,0.012671717,0.025181932,0.008333836,0.017134034,0.002765971,0.011144781,0.010391048,0.0227153,0.008655064,0.008005542,0.006961611,0.00664628,0.020238918,0.009706521,0.007729283,0.037390904,0.013495708,0.013320159,0.006533326,0.01752694,0.009414538,0.013261195,0.002656218,0.01071066,0.00356969,0.013740983,0.0126480686667035,0.0142333122080406,0.015154436931603,0.006126189656647,0.0067102708801428,0.0058639163576353,0.0070288148894335,0.0042702844118256
531,0.700850442,0.009626682,0.049481158,0.0449555,13.39,1.783,0.020027609,0.018014384,0.007678781,0.011652571,0.003982331,0.003802933,0.006405573,0.00947669,0.005513845,0.011941424,0.008135653,0.007817301,0.009534567,0.01117071,0.013449856,0.012439468,0.020065528,0.014462387,0.00321905,0.017379188,0.009555323,0.012820442,0.022652318,0.016325053,0.008713997,0.004493903,0.005342434,0.006148645,0.0083645761120561,0.0092599766371711,0.0063344940795796,0.006949360773077,0.0055319898009965,0.004753759304402,0.0055322807889961,0.0040082731201408
532,0.299233867,0.033814893,0.051554272,0.020914158,9.58,1.74,0.009993077,0.0036518,0.020235866,0.013240334,0.003221892,0.00364169,0.005309918,0.008161348,0.007053337,0.00780428,0.005509457,0.004387271,0.004972827,0.016525273,0.009440953,0.008006851,0.061337229,0.004244096,0.007795827,0.005662464,0.011393382,0.030362367,0.005389929,0.014143927,0.002765154,0.0034903,0.004407306,0.003689305,0.002634565614073,0.008460154999579,0.0109765793962721,0.0091511837915798,0.0043759361640107,0.0035235369734115,0.0042546532526845,0.0036995215781779
