지수명,종가,대비,등락률,PER,PBR,배당수익률,거래일자
유통,431.87,5.97,1.4,43.56,1.6,0.47,2017-01-26
운송·창고,5913.62,5.2,0.09,15.57,0.82,0.75,2017-01-26
금융,812.1,8.69,1.08,15.41,1.16,1.31,2017-01-26
오락·문화,397.85,8.17,2.1,50.32,1.62,0.9,2017-01-26
음식료·담배,9498.23,90.68,0.95,20.45,1.78,0.65,2017-01-26
섬유·의류,202.46,1.09,0.54,,2.03,0.2,2017-01-26
코스닥,616.13,0.68,0.11,39.99,1.86,0.56,2017-01-31
코스닥 150,904.84,2.21,0.24,31.51,2.57,0.42,2017-01-31
코스닥 150 정보기술,539.77,1.27,0.23,28.02,2.15,0.52,2017-01-31
코스닥 150 헬스케어,2681.57,5.09,0.19,36.61,4.91,0.13,2017-01-31
코스닥 150 커뮤니케이션서비스,1740.26,16.71,0.95,50.16,2.44,0.28,2017-01-31
코스닥 150 소재,1017.41,0.71,0.07,17.85,2.06,0.77,2017-01-31
코스닥 150 산업재,333.25,3.25,0.97,28.2,1.44,0.46,2017-01-31
코스닥 150 필수소비재,1017.01,2.76,0.27,26.71,2.03,0.34,2017-01-31
코스닥 150 자유소비재,863.72,1.24,0.14,20.1,1.19,1.63,2017-01-31
일반서비스,1864.58,12.75,0.68,95.84,2.2,0.6,2017-01-31
제조,1940.7,5.22,0.27,31.88,2.04,0.44,2017-01-31
건설,86.64,0.22,0.25,12.87,1.04,0.98,2017-01-31
유통,434.19,2.32,0.54,43.8,1.6,0.47,2017-01-31
운송·창고,5748.92,164.7,2.79,15.14,0.79,0.77,2017-01-31
금융,809.79,2.31,0.28,15.38,1.16,1.31,2017-01-31
오락·문화,393.43,4.42,1.11,49.76,1.6,0.91,2017-01-31
음식료·담배,9473.92,24.31,0.26,20.4,1.77,0.66,2017-01-31
섬유·의류,195.84,6.62,3.27,,1.96,0.21,2017-01-31
코스닥,623.68,7.55,1.23,40.49,1.88,0.56,2017-02-01
코스닥 150,918.06,13.22,1.46,31.98,2.61,0.41,2017-02-01
코스닥 150 정보기술,546.38,6.61,1.22,28.39,2.17,0.51,2017-02-01
코스닥 150 헬스케어,2742.41,60.84,2.27,37.44,5.02,0.12,2017-02-01
코스닥 150 커뮤니케이션서비스,1764.01,23.75,1.36,50.85,2.48,0.28,2017-02-01
코스닥 150 소재,1019.72,2.31,0.23,17.89,2.07,0.77,2017-02-01
코스닥 150 산업재,334.33,1.08,0.32,28.3,1.44,0.46,2017-02-01
코스닥 150 필수소비재,1039.52,22.51,2.21,27.31,2.08,0.33,2017-02-01
코스닥 150 자유소비재,882.49,18.77,2.17,20.54,1.22,1.6,2017-02-01
일반서비스,1894.38,29.8,1.6,97.38,2.24,0.6,2017-02-01
제조,1965.77,25.07,1.29,32.29,2.06,0.44,2017-02-01
건설,87.55,0.91,1.05,13.01,1.05,0.96,2017-02-01
유통,438.43,4.24,0.98,44.23,1.62,0.47,2017-02-01
운송·창고,5742.13,6.79,0.12,15.12,0.79,0.77,2017-02-01
금융,812.92,3.13,0.39,15.43,1.16,1.31,2017-02-01
오락·문화,400.8,7.37,1.87,50.7,1.63,0.9,2017-02-01
음식료·담배,9616.66,142.74,1.51,20.7,1.8,0.65,2017-02-01
섬유·의류,194.28,1.56,0.8,,1.93,0.21,2017-02-01
코스닥,613.04,10.64,1.71,39.84,1.85,0.57,2017-02-02
코스닥 150,908.0,10.06,1.1,31.63,2.58,0.42,2017-02-02
코스닥 150 정보기술,537.54,8.84,1.62,27.94,2.14,0.52,2017-02-02
코스닥 150 헬스케어,2735.41,7.0,0.26,37.35,5.0,0.12,2017-02-02
코스닥 150 커뮤니케이션서비스,1744.92,19.09,1.08,50.3,2.45,0.28,2017-02-02
코스닥 150 소재,1007.59,12.13,1.19,17.67,2.04,0.78,2017-02-02
코스닥 150 산업재,316.39,17.94,5.37,26.78,1.36,0.48,2017-02-02
코스닥 150 필수소비재,1030.43,9.09,0.87,27.07,2.06,0.34,2017-02-02
코스닥 150 자유소비재,867.51,14.98,1.7,20.19,1.2,1.62,2017-02-02
일반서비스,1870.86,23.52,1.24,96.17,2.21,0.6,2017-02-02
제조,1938.67,27.1,1.38,31.85,2.03,0.45,2017-02-02
건설,87.13,0.42,0.48,12.94,1.04,0.97,2017-02-02
유통,427.33,11.1,2.53,43.08,1.58,0.48,2017-02-02
운송·창고,5573.38,168.75,2.94,14.68,0.77,0.79,2017-02-02
금융,776.71,36.21,4.45,14.73,1.11,1.37,2017-02-02
오락·문화,396.18,4.62,1.15,50.11,1.61,0.91,2017-02-02
음식료·담배,9547.74,68.92,0.72,20.55,1.78,0.65,2017-02-02
섬유·의류,170.52,23.76,12.23,,1.67,0.25,2017-02-02
코스닥,609.21,3.83,0.62,39.6,1.84,0.57,2017-02-03
코스닥 150,905.58,2.42,0.27,31.54,2.57,0.42,2017-02-03
코스닥 150 정보기술,532.75,4.79,0.89,27.67,2.12,0.53,2017-02-03
코스닥 150 헬스케어,2727.4,8.01,0.29,37.24,4.99,0.12,2017-02-03
코스닥 150 커뮤니케이션서비스,1743.77,1.15,0.07,50.26,2.45,0.28,2017-02-03
코스닥 150 소재,997.66,9.93,0.99,17.5,2.02,0.78,2017-02-03
코스닥 150 산업재,315.64,0.75,0.24,26.71,1.36,0.48,2017-02-03
코스닥 150 필수소비재,1026.5,3.93,0.38,26.96,2.05,0.34,2017-02-03
코스닥 150 자유소비재,874.5,6.99,0.81,20.35,1.21,1.61,2017-02-03
일반서비스,1849.09,21.77,1.16,95.05,2.18,0.61,2017-02-03
제조,1930.59,8.08,0.42,31.72,2.03,0.45,2017-02-03
건설,88.92,1.79,2.05,13.22,1.07,0.95,2017-02-03
유통,424.72,2.61,0.61,42.82,1.57,0.48,2017-02-03
운송·창고,5263.58,309.8,5.56,13.86,0.73,0.84,2017-02-03
금융,783.63,6.92,0.89,14.9,1.12,1.35,2017-02-03
오락·문화,389.66,6.52,1.65,49.29,1.59,0.92,2017-02-03
음식료·담배,9501.73,46.01,0.48,20.46,1.78,0.65,2017-02-03
섬유·의류,153.75,16.77,9.83,,1.49,0.28,2017-02-03
코스닥,610.96,1.75,0.29,39.72,1.85,0.57,2017-02-06
코스닥 150,908.41,2.83,0.31,31.65,2.58,0.42,2017-02-06
코스닥 150 정보기술,530.74,2.01,0.38,27.57,2.11,0.53,2017-02-06
코스닥 150 헬스케어,2755.56,28.16,1.03,37.62,5.04,0.12,2017-02-06
코스닥 150 커뮤니케이션서비스,1757.01,13.24,0.76,50.64,2.47,0.28,2017-02-06
코스닥 150 소재,988.98,8.68,0.87,17.35,2.01,0.79,2017-02-06
코스닥 150 산업재,312.83,2.81,0.89,26.48,1.35,0.49,2017-02-06
코스닥 150 필수소비재,1025.46,1.04,0.1,26.94,2.05,0.34,2017-02-06
코스닥 150 자유소비재,886.98,12.48,1.43,20.65,1.23,1.59,2017-02-06
일반서비스,1862.14,13.05,0.71,95.72,2.2,0.61,2017-02-06
제조,1939.16,8.57,0.44,31.86,2.03,0.45,2017-02-06
건설,89.39,0.47,0.53,13.29,1.07,0.94,2017-02-06
유통,426.43,1.71,0.4,43.0,1.58,0.48,2017-02-06
운송·창고,5420.3,156.72,2.98,14.27,0.75,0.82,2017-02-06
금융,792.39,8.76,1.12,15.07,1.13,1.34,2017-02-06
오락·문화,391.29,1.63,0.42,49.5,1.59,0.92,2017-02-06
음식료·담배,9596.52,94.79,1.0,20.66,1.79,0.65,2017-02-06
섬유·의류,156.68,2.93,1.91,,1.51,0.27,2017-02-06
코스닥,608.72,2.24,0.37,39.58,1.84,0.57,2017-02-07
코스닥 150,904.44,3.97,0.44,31.52,2.57,0.42,2017-02-07
코스닥 150 정보기술,529.39,1.35,0.25,27.54,2.11,0.53,2017-02-07
코스닥 150 헬스케어,2756.17,0.61,0.02,37.63,5.04,0.12,2017-02-07
코스닥 150 커뮤니케이션서비스,1737.1,19.91,1.13,50.07,2.44,0.28,2017-02-07
코스닥 150 소재,959.77,29.21,2.95,16.83,1.95,0.81,2017-02-07
코스닥 150 산업재,309.16,3.67,1.17,26.17,1.33,0.49,2017-02-07
코스닥 150 필수소비재,1024.17,1.29,0.13,26.9,2.05,0.34,2017-02-07
코스닥 150 자유소비재,899.23,12.25,1.38,20.93,1.24,1.57,2017-02-07
일반서비스,1862.69,0.55,0.03,95.76,2.2,0.61,2017-02-07
제조,1934.88,4.28,0.22,31.79,2.03,0.45,2017-02-07
건설,89.24,0.15,0.17,13.27,1.07,0.95,2017-02-07
유통,426.6,0.17,0.04,43.02,1.58,0.48,2017-02-07
운송·창고,5483.44,63.14,1.16,14.44,0.76,0.81,2017-02-07
금융,790.77,1.62,0.2,15.04,1.13,1.34,2017-02-07
오락·문화,391.83,0.54,0.14,49.57,1.6,0.92,2017-02-07
음식료·담배,9545.76,50.76,0.53,20.55,1.78,0.65,2017-02-07
섬유·의류,152.17,4.51,2.88,,1.46,0.28,2017-02-07
코스닥,608.79,0.07,0.01,39.6,1.84,0.57,2017-02-08
코스닥 150,905.31,0.87,0.1,31.55,2.57,0.42,2017-02-08
코스닥 150 정보기술,533.31,3.92,0.74,27.77,2.12,0.52,2017-02-08
코스닥 150 헬스케어,2741.81,14.36,0.52,37.43,5.02,0.12,2017-02-08
코스닥 150 커뮤니케이션서비스,1733.08,4.02,0.23,49.96,2.43,0.28,2017-02-08
코스닥 150 소재,968.45,8.68,0.9,16.99,1.97,0.81,2017-02-08
코스닥 150 산업재,312.04,2.88,0.93,26.41,1.35,0.49,2017-02-08
코스닥 150 필수소비재,1020.57,3.6,0.35,26.81,2.04,0.34,2017-02-08
코스닥 150 자유소비재,900.18,0.95,0.11,20.95,1.24,1.57,2017-02-08
일반서비스,1859.05,3.64,0.2,95.57,2.2,0.61,2017-02-08
제조,1931.22,3.66,0.19,31.73,2.03,0.45,2017-02-08
건설,89.54,0.3,0.34,13.32,1.07,0.94,2017-02-08
유통,427.27,0.67,0.16,43.76,1.6,0.47,2017-02-08
운송·창고,5373.69,109.75,2.0,14.15,0.74,0.82,2017-02-08
금융,794.85,4.08,0.52,15.05,1.14,1.34,2017-02-08
오락·문화,390.05,1.78,0.45,49.34,1.59,0.92,2017-02-08
음식료·담배,9593.41,47.65,0.5,20.65,1.79,0.65,2017-02-08
섬유·의류,152.16,0.01,0.01,,1.45,0.28,2017-02-08
코스닥,611.04,2.25,0.37,39.75,1.85,0.57,2017-02-09
코스닥 150,906.41,1.1,0.12,31.59,2.57,0.42,2017-02-09
코스닥 150 정보기술,545.33,12.02,2.25,28.41,2.17,0.51,2017-02-09
코스닥 150 헬스케어,2712.98,28.83,1.05,37.04,4.96,0.13,2017-02-09
코스닥 150 커뮤니케이션서비스,1717.9,15.18,0.88,49.52,2.41,0.28,2017-02-09
코스닥 150 소재,965.33,3.12,0.32,16.93,1.96,0.81,2017-02-09
코스닥 150 산업재,312.89,0.85,0.27,26.48,1.35,0.49,2017-02-09
코스닥 150 필수소비재,1012.25,8.32,0.82,26.59,2.02,0.34,2017-02-09
코스닥 150 자유소비재,907.1,6.92,0.77,21.11,1.25,1.55,2017-02-09
일반서비스,1847.76,11.29,0.61,94.99,2.18,0.61,2017-02-09
제조,1929.95,1.27,0.07,31.63,2.02,0.45,2017-02-09
건설,90.14,0.6,0.67,13.41,1.08,0.94,2017-02-09
유통,427.81,0.54,0.13,43.81,1.6,0.47,2017-02-09
운송·창고,5350.78,22.91,0.43,14.09,0.74,0.83,2017-02-09
금융,803.93,9.08,1.14,15.19,1.15,1.33,2017-02-09
오락·문화,390.82,0.77,0.2,49.44,1.59,0.92,2017-02-09
음식료·담배,9609.35,15.94,0.17,20.69,1.8,0.65,2017-02-09
섬유·의류,151.73,0.43,0.28,,1.43,0.29,2017-02-09
코스닥,610.58,0.46,0.08,39.72,1.85,0.57,2017-02-10
코스닥 150,908.26,1.85,0.2,31.65,2.58,0.42,2017-02-10
코스닥 150 정보기술,542.36,2.97,0.54,28.23,2.16,0.52,2017-02-10
코스닥 150 헬스케어,2728.73,15.75,0.58,37.26,4.99,0.12,2017-02-10
코스닥 150 커뮤니케이션서비스,1710.62,7.28,0.42,49.31,2.4,0.28,2017-02-10
코스닥 150 소재,952.75,12.58,1.3,16.71,1.93,0.82,2017-02-10
코스닥 150 산업재,316.25,3.36,1.07,26.77,1.36,0.48,2017-02-10
코스닥 150 필수소비재,1014.54,2.29,0.23,26.65,2.03,0.34,2017-02-10
코스닥 150 자유소비재,919.19,12.09,1.33,21.4,1.27,1.53,2017-02-10
일반서비스,1837.51,10.25,0.55,94.46,2.17,0.61,2017-02-10
제조,1938.94,8.99,0.47,31.78,2.03,0.45,2017-02-10
건설,90.78,0.64,0.71,13.51,1.09,0.93,2017-02-10
유통,424.6,3.21,0.75,43.48,1.59,0.47,2017-02-10
운송·창고,5219.52,131.26,2.45,13.75,0.72,0.85,2017-02-10
금융,799.2,4.73,0.59,15.12,1.15,1.33,2017-02-10
오락·문화,396.77,5.95,1.52,50.19,1.62,0.9,2017-02-10
음식료·담배,9719.98,110.63,1.15,20.93,1.82,0.64,2017-02-10
섬유·의류,152.36,0.63,0.42,,1.44,0.29,2017-02-10
코스닥,611.94,1.36,0.22,39.8,1.85,0.57,2017-02-13
코스닥 150,910.82,2.56,0.28,31.73,2.59,0.41,2017-02-13
코스닥 150 정보기술,545.39,3.03,0.56,28.35,2.17,0.51,2017-02-13
코스닥 150 헬스케어,2730.05,1.32,0.05,37.27,4.99,0.12,2017-02-13
코스닥 150 커뮤니케이션서비스,1707.23,3.39,0.2,49.21,2.4,0.28,2017-02-13
코스닥 150 소재,960.59,7.84,0.82,16.85,1.95,0.81,2017-02-13
코스닥 150 산업재,317.6,1.35,0.43,26.88,1.37,0.48,2017-02-13
코스닥 150 필수소비재,1026.13,11.59,1.14,26.95,2.05,0.34,2017-02-13
코스닥 150 자유소비재,922.44,3.25,0.35,21.47,1.27,1.53,2017-02-13
일반서비스,1838.8,1.29,0.07,94.53,2.17,0.61,2017-02-13
제조,1944.97,6.03,0.31,31.88,2.03,0.45,2017-02-13
건설,90.66,0.12,0.13,13.49,1.09,0.93,2017-02-13
유통,426.05,1.45,0.34,43.64,1.59,0.47,2017-02-13
운송·창고,5236.11,16.59,0.32,13.79,0.72,0.85,2017-02-13
금융,800.3,1.1,0.14,15.15,1.15,1.33,2017-02-13
오락·문화,396.59,0.18,0.05,50.17,1.62,0.91,2017-02-13
음식료·담배,9821.79,101.81,1.05,21.14,1.84,0.63,2017-02-13
섬유·의류,157.04,4.68,3.07,,1.49,0.28,2017-02-13
코스닥,611.54,0.4,0.07,39.8,1.85,0.57,2017-02-14
코스닥 150,909.77,1.05,0.12,31.7,2.58,0.41,2017-02-14
코스닥 150 정보기술,545.08,0.31,0.06,28.36,2.17,0.51,2017-02-14
코스닥 150 헬스케어,2717.35,12.7,0.47,37.1,4.97,0.13,2017-02-14
코스닥 150 커뮤니케이션서비스,1710.74,3.51,0.21,49.31,2.4,0.28,2017-02-14
코스닥 150 소재,967.66,7.07,0.74,16.97,1.96,0.81,2017-02-14
코스닥 150 산업재,319.17,1.57,0.49,27.01,1.38,0.48,2017-02-14
코스닥 150 필수소비재,1044.43,18.3,1.78,27.43,2.09,0.33,2017-02-14
코스닥 150 자유소비재,925.53,3.09,0.33,21.54,1.28,1.52,2017-02-14
일반서비스,1838.74,0.06,0.0,94.53,2.17,0.61,2017-02-14
제조,1944.34,0.63,0.03,31.87,2.03,0.45,2017-02-14
건설,90.82,0.16,0.18,13.51,1.09,0.93,2017-02-14
유통,426.66,0.61,0.14,43.7,1.6,0.47,2017-02-14
운송·창고,5328.26,92.15,1.76,14.03,0.74,0.83,2017-02-14
금융,799.67,0.63,0.08,15.14,1.15,1.33,2017-02-14
오락·문화,402.0,5.41,1.36,50.85,1.64,0.89,2017-02-14
음식료·담배,9832.94,11.15,0.11,21.17,1.84,0.63,2017-02-14
섬유·의류,153.95,3.09,1.97,,1.48,0.28,2017-02-14
코스닥,615.95,4.41,0.72,40.09,1.86,0.56,2017-02-15
코스닥 150,918.68,8.91,0.98,32.02,2.61,0.41,2017-02-15
코스닥 150 정보기술,546.14,1.06,0.19,28.44,2.17,0.51,2017-02-15
코스닥 150 헬스케어,2768.08,50.73,1.87,37.79,5.06,0.12,2017-02-15
코스닥 150 커뮤니케이션서비스,1708.92,1.82,0.11,49.26,2.4,0.28,2017-02-15
코스닥 150 소재,965.09,2.57,0.27,16.93,1.96,0.81,2017-02-15
코스닥 150 산업재,327.5,8.33,2.61,27.72,1.41,0.47,2017-02-15
코스닥 150 필수소비재,1052.27,7.84,0.75,27.65,2.11,0.33,2017-02-15
코스닥 150 자유소비재,931.38,5.85,0.63,21.68,1.29,1.51,2017-02-15
일반서비스,1858.9,20.16,1.1,95.57,2.2,0.61,2017-02-15
제조,1964.98,20.64,1.06,32.21,2.06,0.44,2017-02-15
건설,91.17,0.35,0.39,13.57,1.09,0.93,2017-02-15
유통,428.7,2.04,0.48,43.93,1.61,0.47,2017-02-15
운송·창고,5264.71,63.55,1.19,13.87,0.73,0.84,2017-02-15
금융,803.86,4.19,0.52,15.22,1.15,1.32,2017-02-15
오락·문화,406.66,4.66,1.16,51.44,1.66,0.88,2017-02-15
음식료·담배,9903.36,70.42,0.72,21.33,1.85,0.63,2017-02-15
섬유·의류,156.88,2.93,1.9,,1.52,0.27,2017-02-15
코스닥,616.58,0.63,0.1,40.13,1.87,0.56,2017-02-16
코스닥 150,917.8,0.88,0.1,31.98,2.61,0.41,2017-02-16
코스닥 150 정보기술,548.11,1.97,0.36,28.53,2.18,0.51,2017-02-16
코스닥 150 헬스케어,2753.98,14.1,0.51,37.6,5.04,0.12,2017-02-16
코스닥 150 커뮤니케이션서비스,1719.36,10.44,0.61,49.56,2.41,0.28,2017-02-16
코스닥 150 소재,978.08,12.99,1.35,17.16,1.98,0.8,2017-02-16
코스닥 150 산업재,325.19,2.31,0.71,27.52,1.4,0.47,2017-02-16
코스닥 150 필수소비재,1043.64,8.63,0.82,27.42,2.09,0.33,2017-02-16
코스닥 150 자유소비재,923.99,7.39,0.79,21.51,1.28,1.53,2017-02-16
일반서비스,1846.6,12.3,0.66,94.94,2.18,0.61,2017-02-16
제조,1964.91,0.07,0.0,32.21,2.06,0.44,2017-02-16
건설,91.97,0.8,0.88,13.69,1.1,0.92,2017-02-16
유통,426.73,1.97,0.46,43.72,1.6,0.47,2017-02-16
운송·창고,5301.41,36.7,0.7,13.96,0.73,0.84,2017-02-16
금융,819.46,15.6,1.94,15.52,1.18,1.3,2017-02-16
오락·문화,405.87,0.79,0.19,51.34,1.65,0.88,2017-02-16
음식료·담배,9792.42,110.94,1.12,21.09,1.83,0.63,2017-02-16
섬유·의류,155.61,1.27,0.81,,1.51,0.27,2017-02-16
코스닥,618.7,2.12,0.34,40.28,1.87,0.56,2017-02-17
코스닥 150,921.78,3.98,0.43,32.13,2.62,0.41,2017-02-17
코스닥 150 정보기술,554.65,6.54,1.19,28.9,2.21,0.5,2017-02-17
코스닥 150 헬스케어,2757.16,3.18,0.12,37.64,5.04,0.12,2017-02-17
코스닥 150 커뮤니케이션서비스,1734.06,14.7,0.85,49.98,2.44,0.28,2017-02-17
코스닥 150 소재,988.97,10.89,1.11,17.35,2.01,0.79,2017-02-17
코스닥 150 산업재,325.29,0.1,0.03,27.53,1.4,0.47,2017-02-17
코스닥 150 필수소비재,1030.99,12.65,1.21,27.09,2.06,0.34,2017-02-17
코스닥 150 자유소비재,927.12,3.13,0.34,21.58,1.28,1.52,2017-02-17
일반서비스,1848.78,2.18,0.12,95.1,2.19,0.61,2017-02-17
제조,1963.46,1.45,0.07,32.19,2.05,0.44,2017-02-17
건설,91.6,0.37,0.4,13.63,1.1,0.92,2017-02-17
유통,426.51,0.22,0.05,43.71,1.6,0.47,2017-02-17
운송·창고,5331.71,30.3,0.57,14.04,0.74,0.83,2017-02-17
금융,821.13,1.67,0.2,15.56,1.18,1.3,2017-02-17
오락·문화,407.39,1.52,0.37,51.53,1.66,0.88,2017-02-17
음식료·담배,9749.54,42.88,0.44,21.0,1.82,0.64,2017-02-17
섬유·의류,155.58,0.03,0.02,,1.5,0.28,2017-02-17
코스닥,619.97,1.27,0.21,40.51,1.88,0.56,2017-02-20
코스닥 150,923.58,1.8,0.2,32.18,2.62,0.41,2017-02-20
코스닥 150 정보기술,561.66,7.01,1.26,29.23,2.24,0.5,2017-02-20
코스닥 150 헬스케어,2735.57,21.59,0.78,37.35,5.0,0.12,2017-02-20
코스닥 150 커뮤니케이션서비스,1732.81,1.25,0.07,49.95,2.43,0.28,2017-02-20
코스닥 150 소재,985.46,3.51,0.35,17.29,2.0,0.79,2017-02-20
코스닥 150 산업재,326.93,1.64,0.5,27.67,1.41,0.47,2017-02-20
코스닥 150 필수소비재,1040.58,9.59,0.93,27.34,2.08,0.33,2017-02-20
코스닥 150 자유소비재,936.26,9.14,0.99,21.79,1.29,1.51,2017-02-20
일반서비스,1845.19,3.59,0.19,94.91,2.18,0.61,2017-02-20
제조,1963.22,0.24,0.01,32.4,2.06,0.44,2017-02-20
건설,90.71,0.89,0.97,13.49,1.09,0.93,2017-02-20
유통,426.01,0.5,0.12,43.64,1.59,0.47,2017-02-20
운송·창고,5264.03,67.68,1.27,13.86,0.73,0.84,2017-02-20
금융,822.13,1.0,0.12,15.59,1.18,1.29,2017-02-20
오락·문화,406.7,0.69,0.17,51.45,1.66,0.88,2017-02-20
음식료·담배,9728.88,20.66,0.21,20.95,1.82,0.64,2017-02-20
섬유·의류,155.05,0.53,0.34,,1.5,0.28,2017-02-20
코스닥,622.47,2.5,0.4,40.68,1.89,0.56,2017-02-21
코스닥 150,927.78,4.2,0.45,32.33,2.63,0.41,2017-02-21
코스닥 150 정보기술,566.24,4.58,0.82,29.48,2.25,0.49,2017-02-21
코스닥 150 헬스케어,2747.97,12.4,0.45,37.52,5.03,0.12,2017-02-21
코스닥 150 커뮤니케이션서비스,1741.7,8.89,0.51,50.2,2.45,0.28,2017-02-21
코스닥 150 소재,974.92,10.54,1.07,17.1,1.98,0.8,2017-02-21
코스닥 150 산업재,329.87,2.94,0.9,27.92,1.42,0.46,2017-02-21
코스닥 150 필수소비재,1036.3,4.28,0.41,27.23,2.07,0.34,2017-02-21
코스닥 150 자유소비재,939.41,3.15,0.34,21.87,1.3,1.5,2017-02-21
일반서비스,1860.21,15.02,0.81,95.69,2.2,0.61,2017-02-21
제조,1967.03,3.81,0.19,32.47,2.06,0.44,2017-02-21
건설,90.96,0.25,0.28,13.53,1.09,0.93,2017-02-21
유통,428.39,2.38,0.56,43.91,1.6,0.47,2017-02-21
운송·창고,5293.61,29.58,0.56,13.94,0.73,0.84,2017-02-21
금융,831.72,9.59,1.17,15.78,1.2,1.28,2017-02-21
오락·문화,409.5,2.8,0.69,51.8,1.67,0.88,2017-02-21
음식료·담배,9696.6,32.28,0.33,20.88,1.81,0.64,2017-02-21
섬유·의류,153.3,1.75,1.13,,1.48,0.28,2017-02-21
코스닥,621.39,1.08,0.17,40.61,1.88,0.56,2017-02-22
코스닥 150,925.2,2.58,0.28,32.23,2.63,0.41,2017-02-22
코스닥 150 정보기술,570.8,4.56,0.81,29.72,2.27,0.49,2017-02-22
코스닥 150 헬스케어,2719.74,28.23,1.03,37.13,4.98,0.12,2017-02-22
코스닥 150 커뮤니케이션서비스,1730.61,11.09,0.64,49.88,2.43,0.28,2017-02-22
코스닥 150 소재,955.91,19.01,1.95,16.77,1.94,0.82,2017-02-22
코스닥 150 산업재,330.45,0.58,0.18,27.99,1.43,0.46,2017-02-22
코스닥 150 필수소비재,1033.86,2.44,0.24,27.17,2.07,0.34,2017-02-22
코스닥 150 자유소비재,941.02,1.61,0.17,21.9,1.3,1.5,2017-02-22
일반서비스,1855.1,5.11,0.27,95.43,2.19,0.61,2017-02-22
제조,1956.85,10.18,0.52,32.3,2.05,0.44,2017-02-22
건설,90.97,0.01,0.01,13.53,1.09,0.93,2017-02-22
유통,428.06,0.33,0.08,43.87,1.6,0.47,2017-02-22
운송·창고,5237.15,56.46,1.07,13.79,0.72,0.85,2017-02-22
금융,836.69,4.97,0.6,15.88,1.2,1.27,2017-02-22
오락·문화,410.68,1.18,0.29,51.95,1.67,0.87,2017-02-22
음식료·담배,9679.46,17.14,0.18,20.84,1.81,0.64,2017-02-22
섬유·의류,151.49,1.81,1.18,,1.48,0.28,2017-02-22
코스닥,617.67,3.72,0.6,40.4,1.87,0.56,2017-02-23
코스닥 150,922.08,3.12,0.34,32.14,2.62,0.41,2017-02-23
코스닥 150 정보기술,565.45,5.35,0.94,29.5,2.25,0.49,2017-02-23
코스닥 150 헬스케어,2718.99,0.75,0.03,37.12,4.97,0.12,2017-02-23
코스닥 150 커뮤니케이션서비스,1725.24,5.37,0.31,49.73,2.42,0.28,2017-02-23
코스닥 150 소재,953.81,2.1,0.22,16.73,1.94,0.82,2017-02-23
코스닥 150 산업재,326.84,3.61,1.09,27.68,1.41,0.47,2017-02-23
코스닥 150 필수소비재,1025.34,8.52,0.82,26.94,2.05,0.34,2017-02-23
코스닥 150 자유소비재,942.76,1.74,0.18,21.94,1.3,1.49,2017-02-23
일반서비스,1848.12,6.98,0.38,95.07,2.19,0.61,2017-02-23
제조,1951.01,5.84,0.3,32.21,2.04,0.44,2017-02-23
건설,88.7,2.27,2.5,13.44,1.08,0.93,2017-02-23
유통,426.32,1.74,0.41,43.69,1.6,0.47,2017-02-23
운송·창고,5176.37,60.78,1.16,13.63,0.72,0.86,2017-02-23
금융,830.31,6.38,0.76,15.77,1.19,1.28,2017-02-23
오락·문화,411.94,1.26,0.31,52.11,1.68,0.87,2017-02-23
음식료·담배,9619.05,60.41,0.62,20.71,1.8,0.65,2017-02-23
섬유·의류,151.55,0.06,0.04,,1.49,0.28,2017-02-23
코스닥,614.75,2.92,0.47,40.24,1.86,0.56,2017-02-24
코스닥 150,921.55,0.53,0.06,32.13,2.62,0.41,2017-02-24
코스닥 150 정보기술,564.89,0.56,0.1,29.48,2.25,0.49,2017-02-24
코스닥 150 헬스케어,2707.5,11.49,0.42,36.97,4.95,0.13,2017-02-24
코스닥 150 커뮤니케이션서비스,1760.4,35.16,2.04,50.74,2.47,0.28,2017-02-24
코스닥 150 소재,937.91,15.9,1.67,16.45,1.9,0.83,2017-02-24
코스닥 150 산업재,322.63,4.21,1.29,27.33,1.39,0.47,2017-02-24
코스닥 150 필수소비재,1050.19,24.85,2.42,27.59,2.1,0.33,2017-02-24
코스닥 150 자유소비재,955.81,13.05,1.38,22.25,1.32,1.47,2017-02-24
일반서비스,1841.52,6.6,0.36,94.73,2.18,0.61,2017-02-24
제조,1943.87,7.14,0.37,32.15,2.04,0.44,2017-02-24
건설,87.48,1.22,1.38,13.33,1.07,0.94,2017-02-24
유통,423.16,3.16,0.74,43.36,1.58,0.47,2017-02-24
운송·창고,5176.46,0.09,0.0,13.63,0.72,0.86,2017-02-24
금융,831.9,1.59,0.19,15.81,1.2,1.27,2017-02-24
오락·문화,416.43,4.49,1.09,52.68,1.7,0.86,2017-02-24
음식료·담배,9610.69,8.36,0.09,20.7,1.8,0.65,2017-02-24
섬유·의류,148.84,2.71,1.79,,1.46,0.28,2017-02-24
코스닥,612.12,2.63,0.43,40.08,1.86,0.57,2017-02-27
코스닥 150,916.34,5.21,0.57,31.94,2.6,0.41,2017-02-27
코스닥 150 정보기술,557.32,7.57,1.34,29.07,2.22,0.5,2017-02-27
코스닥 150 헬스케어,2712.15,4.65,0.17,37.03,4.96,0.13,2017-02-27
코스닥 150 커뮤니케이션서비스,1720.04,40.36,2.29,49.58,2.42,0.28,2017-02-27
코스닥 150 소재,939.99,2.08,0.22,16.49,1.91,0.83,2017-02-27
