지수명,종가,대비,등락률,PER,PBR,배당수익률,거래일자
코스피 200 철강/소재,943.78,1.56,0.17,4.85,0.58,2.89,2022-05-27
코스피 200 에너지/화학,1738.05,29.0,1.7,8.85,1.04,2.23,2022-05-27
코스피 200 정보기술,3137.58,40.89,1.32,11.78,1.26,1.31,2022-05-27
코스피 200 금융,711.57,10.72,1.53,5.21,0.49,4.9,2022-05-27
코스피 200 생활소비재,939.08,6.7,0.72,27.84,0.67,2.1,2022-05-27
코스피 200 경기소비재,1577.33,14.38,0.92,10.4,0.76,2.25,2022-05-27
코스피 200 산업재,669.89,9.93,1.5,11.08,1.44,1.35,2022-05-27
코스피 200 헬스케어,1927.92,2.86,0.15,52.93,4.5,0.28,2022-05-27
음식료·담배,3926.07,49.98,1.29,15.12,0.98,1.45,2022-05-27
코스피,2669.66,31.61,1.2,11.05,1.07,1.86,2022-05-30
코스피 200,352.49,4.45,1.28,9.8,1.04,2.06,2022-05-30
코스피 100,2648.89,33.23,1.27,9.85,1.06,2.09,2022-05-30
코스피 50,2409.34,33.43,1.41,9.88,1.07,2.08,2022-05-30
코스피 200 중소형주,1302.7,17.12,1.33,9.18,0.85,1.71,2022-05-30
코스피 200 초대형제외 지수,261.1,2.76,1.07,9.18,0.95,2.03,2022-05-30
코스피200제외 코스피지수,3562.74,28.51,0.81,10.45,0.84,1.74,2022-05-30
코스피 200 커뮤니케이션서비스,2351.23,47.33,2.05,7.86,1.64,1.54,2022-05-30
코스피 200 건설,283.22,4.16,1.49,8.94,0.96,1.48,2022-05-30
코스피 200 중공업,289.14,1.11,0.39,,1.11,1.2,2022-05-30
코스피 200 철강/소재,948.49,4.71,0.5,4.87,0.58,2.88,2022-05-30
코스피 200 에너지/화학,1765.05,27.0,1.55,8.99,1.06,2.2,2022-05-30
코스피 200 정보기술,3185.27,47.69,1.52,11.96,1.28,1.29,2022-05-30
코스피 200 금융,713.67,2.1,0.3,5.22,0.49,4.88,2022-05-30
코스피 200 생활소비재,941.72,2.64,0.28,27.92,0.67,2.09,2022-05-30
코스피 200 경기소비재,1599.04,21.71,1.38,10.55,0.77,2.22,2022-05-30
코스피 200 산업재,669.14,0.75,0.11,11.07,1.44,1.35,2022-05-30
코스피 200 헬스케어,1937.66,9.74,0.51,53.2,4.52,0.28,2022-05-30
음식료·담배,3949.62,23.55,0.6,15.21,0.99,1.44,2022-05-30
코스피,2685.9,16.24,0.61,11.12,1.08,1.85,2022-05-31
코스피 200,354.54,2.05,0.58,9.86,1.05,2.05,2022-05-31
코스피 100,2664.55,15.66,0.59,9.91,1.07,2.08,2022-05-31
코스피 50,2422.86,13.52,0.56,9.93,1.07,2.07,2022-05-31
코스피 200 중소형주,1309.67,6.97,0.54,9.23,0.86,1.7,2022-05-31
코스피 200 초대형제외 지수,263.7,2.6,1.0,9.28,0.96,2.01,2022-05-31
코스피200제외 코스피지수,3580.54,17.8,0.5,10.5,0.85,1.73,2022-05-31
코스피 200 커뮤니케이션서비스,2375.23,24.0,1.02,7.94,1.66,1.52,2022-05-31
코스피 200 건설,284.47,1.25,0.44,8.98,0.96,1.47,2022-05-31
코스피 200 중공업,295.48,6.34,2.19,,1.14,1.17,2022-05-31
코스피 200 철강/소재,948.59,0.1,0.01,4.87,0.58,2.88,2022-05-31
코스피 200 에너지/화학,1808.89,43.84,2.48,9.21,1.09,2.15,2022-05-31
코스피 200 정보기술,3180.33,4.94,0.16,11.94,1.28,1.3,2022-05-31
코스피 200 금융,713.66,0.01,0.0,5.22,0.49,4.88,2022-05-31
코스피 200 생활소비재,947.32,5.6,0.59,28.08,0.68,2.08,2022-05-31
코스피 200 경기소비재,1633.17,34.13,2.13,10.77,0.78,2.18,2022-05-31
코스피 200 산업재,674.95,5.81,0.87,11.16,1.45,1.34,2022-05-31
코스피 200 헬스케어,1947.29,9.63,0.5,53.46,4.54,0.28,2022-05-31
음식료·담배,3943.06,6.56,0.17,15.18,0.99,1.44,2022-05-31
코스피,2658.99,26.91,1.0,11.01,1.06,1.87,2022-06-02
코스피 200,350.51,4.03,1.14,9.74,1.04,2.07,2022-06-02
코스피 100,2633.11,31.44,1.18,9.79,1.06,2.1,2022-06-02
코스피 50,2394.46,28.4,1.17,9.82,1.06,2.1,2022-06-02
코스피 200 중소형주,1300.81,8.86,0.68,9.16,0.85,1.71,2022-06-02
코스피 200 초대형제외 지수,260.6,3.1,1.18,9.17,0.95,2.03,2022-06-02
코스피200제외 코스피지수,3569.78,10.76,0.3,10.47,0.85,1.73,2022-06-02
코스피 200 커뮤니케이션서비스,2347.45,27.78,1.17,7.85,1.64,1.54,2022-06-02
코스피 200 건설,281.15,3.32,1.17,8.88,0.95,1.49,2022-06-02
코스피 200 중공업,292.37,3.11,1.05,,1.13,1.18,2022-06-02
코스피 200 철강/소재,946.94,1.65,0.17,4.86,0.58,2.88,2022-06-02
코스피 200 에너지/화학,1790.63,18.26,1.01,9.12,1.08,2.17,2022-06-02
코스피 200 정보기술,3146.79,33.54,1.05,11.82,1.26,1.31,2022-06-02
코스피 200 금융,697.45,16.21,2.27,5.11,0.48,5.0,2022-06-02
코스피 200 생활소비재,940.4,6.92,0.73,27.88,0.67,2.1,2022-06-02
코스피 200 경기소비재,1619.7,13.47,0.82,10.68,0.78,2.2,2022-06-02
코스피 200 산업재,666.3,8.65,1.28,11.02,1.43,1.36,2022-06-02
코스피 200 헬스케어,1920.2,27.09,1.39,52.72,4.48,0.28,2022-06-02
음식료·담배,3944.28,1.22,0.03,15.19,0.99,1.44,2022-06-02
코스피,2670.65,11.66,0.44,11.06,1.07,1.86,2022-06-03
코스피 200,352.01,1.5,0.43,9.78,1.04,2.06,2022-06-03
코스피 100,2643.08,9.97,0.38,9.83,1.06,2.09,2022-06-03
코스피 50,2402.73,8.27,0.35,9.85,1.06,2.09,2022-06-03
코스피 200 중소형주,1313.59,12.78,0.98,9.25,0.86,1.7,2022-06-03
코스피 200 초대형제외 지수,262.01,1.41,0.54,9.22,0.96,2.02,2022-06-03
코스피200제외 코스피지수,3579.13,9.35,0.26,10.5,0.85,1.73,2022-06-03
코스피 200 커뮤니케이션서비스,2358.99,11.54,0.49,7.89,1.65,1.53,2022-06-03
코스피 200 건설,281.18,0.03,0.01,8.88,0.95,1.49,2022-06-03
코스피 200 중공업,295.12,2.75,0.94,,1.14,1.17,2022-06-03
코스피 200 철강/소재,945.58,1.36,0.14,4.86,0.58,2.89,2022-06-03
코스피 200 에너지/화학,1827.77,37.14,2.07,9.3,1.1,2.12,2022-06-03
코스피 200 정보기술,3151.77,4.98,0.16,11.84,1.27,1.31,2022-06-03
코스피 200 금융,698.76,1.31,0.19,5.12,0.48,4.99,2022-06-03
코스피 200 생활소비재,947.91,7.51,0.8,28.1,0.68,2.08,2022-06-03
코스피 200 경기소비재,1617.83,1.87,0.12,10.67,0.77,2.2,2022-06-03
코스피 200 산업재,670.44,4.14,0.62,11.09,1.44,1.35,2022-06-03
코스피 200 헬스케어,1934.02,13.82,0.72,53.1,4.51,0.28,2022-06-03
음식료·담배,3924.54,19.74,0.5,15.11,0.98,1.45,2022-06-03
코스피,2626.34,44.31,1.66,10.87,1.05,1.89,2022-06-07
코스피 200,345.67,6.34,1.8,9.61,1.02,2.1,2022-06-07
코스피 100,2594.59,48.49,1.83,9.65,1.04,2.13,2022-06-07
코스피 50,2355.17,47.56,1.98,9.66,1.04,2.13,2022-06-07
코스피 200 중소형주,1294.64,18.95,1.44,9.12,0.85,1.72,2022-06-07
코스피 200 초대형제외 지수,257.44,4.57,1.74,9.06,0.94,2.06,2022-06-07
코스피200제외 코스피지수,3529.5,49.63,1.39,10.34,0.84,1.75,2022-06-07
코스피 200 커뮤니케이션서비스,2315.38,43.61,1.85,7.74,1.62,1.56,2022-06-07
코스피 200 건설,275.34,5.84,2.08,8.69,0.93,1.52,2022-06-07
코스피 200 중공업,295.07,0.05,0.02,,1.14,1.17,2022-06-07
코스피 200 철강/소재,943.72,1.86,0.2,4.85,0.58,2.89,2022-06-07
코스피 200 에너지/화학,1811.14,16.63,0.91,9.22,1.09,2.14,2022-06-07
코스피 200 정보기술,3063.45,88.32,2.8,11.5,1.23,1.34,2022-06-07
코스피 200 금융,689.32,9.44,1.35,5.05,0.47,5.05,2022-06-07
코스피 200 생활소비재,933.76,14.15,1.49,27.68,0.67,2.11,2022-06-07
코스피 200 경기소비재,1604.37,13.46,0.83,10.58,0.77,2.22,2022-06-07
코스피 200 산업재,666.41,4.03,0.6,11.02,1.43,1.36,2022-06-07
코스피 200 헬스케어,1887.02,47.0,2.43,51.81,4.4,0.29,2022-06-07
음식료·담배,3887.31,37.23,0.95,14.97,0.97,1.46,2022-06-07
코스피,2626.15,0.19,0.01,10.87,1.05,1.89,2022-06-08
코스피 200,346.22,0.55,0.16,9.62,1.03,2.09,2022-06-08
코스피 100,2599.31,4.72,0.18,9.67,1.05,2.13,2022-06-08
코스피 50,2361.19,6.02,0.26,9.68,1.05,2.13,2022-06-08
코스피 200 중소형주,1293.88,0.76,0.06,9.11,0.85,1.72,2022-06-08
코스피 200 초대형제외 지수,258.33,0.89,0.35,9.09,0.94,2.05,2022-06-08
코스피200제외 코스피지수,3522.95,6.55,0.19,10.32,0.83,1.76,2022-06-08
코스피 200 커뮤니케이션서비스,2330.37,14.99,0.65,7.79,1.63,1.55,2022-06-08
코스피 200 건설,277.43,2.09,0.76,8.76,0.94,1.51,2022-06-08
코스피 200 중공업,296.06,0.99,0.34,,1.14,1.17,2022-06-08
코스피 200 철강/소재,937.34,6.38,0.68,4.82,0.58,2.91,2022-06-08
코스피 200 에너지/화학,1824.97,13.83,0.76,9.29,1.1,2.13,2022-06-08
코스피 200 정보기술,3076.75,13.3,0.43,11.55,1.24,1.34,2022-06-08
코스피 200 금융,689.69,0.37,0.05,5.05,0.47,5.05,2022-06-08
코스피 200 생활소비재,935.05,1.29,0.14,27.72,0.67,2.11,2022-06-08
코스피 200 경기소비재,1595.67,8.7,0.54,10.52,0.76,2.23,2022-06-08
코스피 200 산업재,662.62,3.79,0.57,10.96,1.42,1.36,2022-06-08
코스피 200 헬스케어,1897.55,10.53,0.56,52.1,4.43,0.29,2022-06-08
음식료·담배,3869.22,18.09,0.47,14.9,0.97,1.47,2022-06-08
코스피,2625.44,0.71,0.03,11.44,1.04,1.89,2022-06-09
코스피 200,346.62,0.4,0.12,10.24,1.01,2.09,2022-06-09
코스피 100,2602.07,2.76,0.11,10.38,1.03,2.13,2022-06-09
코스피 50,2364.48,3.29,0.14,11.06,1.03,2.12,2022-06-09
코스피 200 중소형주,1297.02,3.14,0.24,8.97,0.85,1.72,2022-06-09
코스피 200 초대형제외 지수,258.91,0.58,0.22,10.25,0.93,2.04,2022-06-09
코스피200제외 코스피지수,3494.61,28.34,0.8,10.31,0.83,1.77,2022-06-09
코스피 200 커뮤니케이션서비스,2331.8,1.43,0.06,15.02,1.62,1.55,2022-06-09
코스피 200 건설,278.0,0.57,0.21,9.76,0.93,1.5,2022-06-09
코스피 200 중공업,298.5,2.44,0.82,,1.13,1.16,2022-06-09
코스피 200 철강/소재,938.69,1.35,0.14,4.04,0.56,2.91,2022-06-09
코스피 200 에너지/화학,1844.94,19.97,1.09,8.66,1.05,2.1,2022-06-09
코스피 200 정보기술,3084.26,7.51,0.24,10.57,1.18,1.34,2022-06-09
코스피 200 금융,692.47,2.78,0.4,5.09,0.49,5.03,2022-06-09
코스피 200 생활소비재,928.94,6.11,0.65,,0.68,2.12,2022-06-09
코스피 200 경기소비재,1606.41,10.74,0.67,10.53,0.76,2.21,2022-06-09
코스피 200 산업재,659.84,2.78,0.42,7.55,1.33,1.37,2022-06-09
코스피 200 헬스케어,1895.91,1.64,0.09,58.75,4.53,0.29,2022-06-09
음식료·담배,3820.97,48.25,1.25,14.52,0.95,1.49,2022-06-09
코스피,2595.87,29.57,1.13,11.31,1.02,1.91,2022-06-10
코스피 200,341.89,4.73,1.36,10.17,1.01,2.1,2022-06-10
코스피 100,2565.04,37.03,1.42,10.31,1.01,2.12,2022-06-10
코스피 50,2328.45,36.03,1.52,11.0,1.02,2.13,2022-06-10
코스피 200 중소형주,1289.11,7.91,0.61,8.84,0.92,1.84,2022-06-10
코스피 200 초대형제외 지수,256.16,2.75,1.06,10.23,0.94,2.03,2022-06-10
코스피200제외 코스피지수,3469.62,24.99,0.72,10.73,0.76,1.8,2022-06-10
코스피 200 커뮤니케이션서비스,2304.78,27.02,1.16,14.5,1.62,1.5,2022-06-10
코스피 200 건설,280.11,2.11,0.76,9.9,0.94,1.49,2022-06-10
코스피 200 중공업,296.45,2.05,0.69,,1.18,0.42,2022-06-10
코스피 200 철강/소재,917.86,20.83,2.22,3.86,0.53,2.99,2022-06-10
코스피 200 에너지/화학,1838.06,6.88,0.37,9.22,1.06,2.29,2022-06-10
코스피 200 정보기술,3046.76,37.5,1.22,10.86,1.19,1.31,2022-06-10
코스피 200 금융,680.09,12.38,1.79,5.37,0.52,4.69,2022-06-10
코스피 200 생활소비재,915.35,13.59,1.46,,0.68,2.13,2022-06-10
코스피 200 경기소비재,1600.87,5.54,0.34,10.81,0.79,2.15,2022-06-10
코스피 200 산업재,656.19,3.65,0.55,7.64,1.3,1.42,2022-06-10
코스피 200 헬스케어,1857.8,38.11,2.01,33.06,4.09,0.43,2022-06-10
음식료·담배,3799.96,21.01,0.55,14.44,0.94,1.5,2022-06-10
코스피,2504.51,91.36,3.52,10.91,0.99,1.98,2022-06-13
코스피 200,329.88,12.01,3.51,9.81,0.97,2.17,2022-06-13
코스피 100,2476.47,88.57,3.45,9.96,0.98,2.19,2022-06-13
코스피 50,2246.95,81.5,3.5,10.61,0.98,2.21,2022-06-13
코스피 200 중소형주,1233.65,55.46,4.3,8.46,0.88,1.92,2022-06-13
코스피 200 초대형제외 지수,246.32,9.84,3.84,9.83,0.9,2.11,2022-06-13
코스피200제외 코스피지수,3340.24,129.38,3.73,10.31,0.73,1.87,2022-06-13
코스피 200 커뮤니케이션서비스,2197.82,106.96,4.64,13.82,1.55,1.57,2022-06-13
코스피 200 건설,267.8,12.31,4.39,9.47,0.9,1.56,2022-06-13
코스피 200 중공업,283.21,13.24,4.47,,1.13,0.44,2022-06-13
코스피 200 철강/소재,876.35,41.51,4.52,3.69,0.51,3.13,2022-06-13
코스피 200 에너지/화학,1774.76,63.3,3.44,8.91,1.02,2.38,2022-06-13
코스피 200 정보기술,2937.45,109.31,3.59,10.47,1.15,1.36,2022-06-13
코스피 200 금융,655.09,25.0,3.68,5.18,0.5,4.87,2022-06-13
코스피 200 생활소비재,894.04,21.31,2.33,,0.66,2.18,2022-06-13
코스피 200 경기소비재,1530.37,70.5,4.4,10.33,0.75,2.25,2022-06-13
코스피 200 산업재,636.18,20.01,3.05,7.41,1.26,1.47,2022-06-13
코스피 200 헬스케어,1790.05,67.75,3.65,31.86,3.94,0.45,2022-06-13
음식료·담배,3715.92,84.04,2.21,14.12,0.92,1.53,2022-06-13
코스피,2492.97,11.54,0.46,10.86,0.98,1.99,2022-06-14
코스피 200,328.23,1.65,0.5,9.76,0.97,2.18,2022-06-14
코스피 100,2465.18,11.29,0.46,9.91,0.97,2.2,2022-06-14
코스피 50,2235.81,11.14,0.5,10.56,0.98,2.22,2022-06-14
코스피 200 중소형주,1221.51,12.14,0.98,8.38,0.88,1.94,2022-06-14
코스피 200 초대형제외 지수,244.93,1.39,0.56,9.78,0.9,2.12,2022-06-14
코스피200제외 코스피지수,3302.6,37.64,1.13,10.19,0.73,1.89,2022-06-14
코스피 200 커뮤니케이션서비스,2184.98,12.84,0.58,13.74,1.54,1.58,2022-06-14
코스피 200 건설,265.62,2.18,0.81,9.39,0.89,1.57,2022-06-14
코스피 200 중공업,280.16,3.05,1.08,,1.12,0.44,2022-06-14
코스피 200 철강/소재,862.81,13.54,1.55,3.63,0.5,3.18,2022-06-14
코스피 200 에너지/화학,1761.05,13.71,0.77,8.84,1.02,2.39,2022-06-14
코스피 200 정보기술,2917.54,19.91,0.68,10.4,1.14,1.37,2022-06-14
코스피 200 금융,657.66,2.57,0.39,5.2,0.5,4.85,2022-06-14
코스피 200 생활소비재,890.93,3.11,0.35,,0.66,2.19,2022-06-14
코스피 200 경기소비재,1507.12,23.25,1.52,10.17,0.74,2.28,2022-06-14
코스피 200 산업재,638.86,2.68,0.42,7.44,1.27,1.46,2022-06-14
코스피 200 헬스케어,1765.33,24.72,1.38,31.42,3.89,0.45,2022-06-14
음식료·담배,3686.37,29.55,0.8,14.01,0.91,1.54,2022-06-14
코스피,2447.38,45.59,1.83,10.66,0.96,2.03,2022-06-15
코스피 200,322.21,6.02,1.83,9.58,0.95,2.22,2022-06-15
코스피 100,2421.62,43.56,1.77,9.74,0.96,2.24,2022-06-15
코스피 50,2197.37,38.44,1.72,10.38,0.96,2.26,2022-06-15
코스피 200 중소형주,1190.52,30.99,2.54,8.17,0.85,1.99,2022-06-15
코스피 200 초대형제외 지수,240.54,4.39,1.79,9.6,0.88,2.16,2022-06-15
코스피200제외 코스피지수,3217.27,85.33,2.58,9.91,0.71,1.95,2022-06-15
코스피 200 커뮤니케이션서비스,2086.58,98.4,4.5,13.13,1.47,1.66,2022-06-15
코스피 200 건설,262.94,2.68,1.01,9.3,0.88,1.59,2022-06-15
코스피 200 중공업,269.81,10.35,3.69,,1.08,0.46,2022-06-15
코스피 200 철강/소재,843.11,19.7,2.28,3.55,0.49,3.26,2022-06-15
코스피 200 에너지/화학,1719.01,42.04,2.39,8.63,0.99,2.45,2022-06-15
코스피 200 정보기술,2875.47,42.07,1.44,10.25,1.12,1.39,2022-06-15
코스피 200 금융,652.17,5.49,0.83,5.15,0.5,4.89,2022-06-15
코스피 200 생활소비재,886.92,4.01,0.45,,0.66,2.2,2022-06-15
코스피 200 경기소비재,1502.37,4.75,0.32,10.14,0.74,2.29,2022-06-15
코스피 200 산업재,623.73,15.13,2.37,7.26,1.24,1.49,2022-06-15
코스피 200 헬스케어,1724.2,41.13,2.33,30.69,3.8,0.46,2022-06-15
음식료·담배,3715.56,29.19,0.79,14.12,0.92,1.53,2022-06-15
코스피,2451.41,4.03,0.16,10.68,0.97,2.03,2022-06-16
코스피 200,322.25,0.04,0.01,9.58,0.95,2.22,2022-06-16
코스피 100,2422.31,0.69,0.03,9.74,0.96,2.24,2022-06-16
코스피 50,2197.71,0.34,0.02,10.38,0.96,2.26,2022-06-16
코스피 200 중소형주,1187.65,2.87,0.24,8.15,0.85,2.0,2022-06-16
코스피 200 초대형제외 지수,240.26,0.28,0.12,9.59,0.88,2.17,2022-06-16
코스피200제외 코스피지수,3226.05,8.78,0.27,9.94,0.71,1.94,2022-06-16
코스피 200 커뮤니케이션서비스,2055.35,31.23,1.5,12.93,1.45,1.68,2022-06-16
코스피 200 건설,259.38,3.56,1.35,9.17,0.87,1.61,2022-06-16
코스피 200 중공업,270.14,0.33,0.12,,1.08,0.46,2022-06-16
코스피 200 철강/소재,848.95,5.84,0.69,3.57,0.49,3.24,2022-06-16
코스피 200 에너지/화학,1726.3,7.29,0.42,8.66,1.0,2.44,2022-06-16
코스피 200 정보기술,2904.97,29.5,1.03,10.35,1.13,1.37,2022-06-16
코스피 200 금융,649.29,2.88,0.44,5.13,0.5,4.91,2022-06-16
코스피 200 생활소비재,880.57,6.35,0.72,,0.65,2.21,2022-06-16
코스피 200 경기소비재,1492.71,9.66,0.64,10.08,0.74,2.3,2022-06-16
코스피 200 산업재,624.94,1.21,0.19,7.28,1.24,1.49,2022-06-16
코스피 200 헬스케어,1719.96,4.24,0.25,30.61,3.79,0.47,2022-06-16
음식료·담배,3720.43,4.87,0.13,14.14,0.92,1.53,2022-06-16
코스피,2440.93,10.48,0.43,10.63,0.96,2.03,2022-06-17
코스피 200,320.09,2.16,0.67,9.52,0.94,2.24,2022-06-17
코스피 100,2407.1,15.21,0.63,9.68,0.95,2.26,2022-06-17
코스피 50,2182.97,14.74,0.67,10.31,0.96,2.27,2022-06-17
코스피 200 중소형주,1176.35,11.3,0.95,8.07,0.84,2.02,2022-06-17
코스피 200 초대형제외 지수,239.71,0.55,0.23,9.57,0.88,2.17,2022-06-17
코스피200제외 코스피지수,3211.44,14.61,0.45,9.9,0.71,1.95,2022-06-17
코스피 200 커뮤니케이션서비스,2071.46,16.11,0.78,13.03,1.46,1.67,2022-06-17
코스피 200 건설,258.25,1.13,0.44,9.13,0.87,1.61,2022-06-17
코스피 200 중공업,274.55,4.41,1.63,,1.1,0.45,2022-06-17
코스피 200 철강/소재,839.49,9.46,1.11,3.53,0.49,3.27,2022-06-17
코스피 200 에너지/화학,1734.43,8.13,0.47,8.7,1.0,2.43,2022-06-17
코스피 200 정보기술,2886.44,18.53,0.64,10.29,1.13,1.38,2022-06-17
코스피 200 금융,641.31,7.98,1.23,5.07,0.49,4.97,2022-06-17
코스피 200 생활소비재,885.66,5.09,0.58,,0.66,2.2,2022-06-17
코스피 200 경기소비재,1476.8,15.91,1.07,9.97,0.73,2.33,2022-06-17
코스피 200 산업재,621.46,3.48,0.56,7.23,1.23,1.5,2022-06-17
코스피 200 헬스케어,1746.04,26.08,1.52,31.08,3.84,0.46,2022-06-17
음식료·담배,3725.78,5.35,0.14,14.16,0.92,1.52,2022-06-17
코스피,2391.03,49.9,2.04,10.42,0.94,2.08,2022-06-20
코스피 200,314.44,5.65,1.77,9.35,0.93,2.28,2022-06-20
코스피 100,2366.47,40.63,1.69,9.52,0.94,2.29,2022-06-20
코스피 50,2148.46,34.51,1.58,10.15,0.94,2.31,2022-06-20
코스피 200 중소형주,1145.9,30.45,2.59,7.86,0.82,2.07,2022-06-20
코스피 200 초대형제외 지수,235.56,4.15,1.73,9.4,0.87,2.21,2022-06-20
코스피200제외 코스피지수,3095.9,115.54,3.6,9.54,0.68,2.02,2022-06-20
코스피 200 커뮤니케이션서비스,2047.75,23.71,1.14,12.88,1.44,1.69,2022-06-20
코스피 200 건설,250.57,7.68,2.97,8.86,0.84,1.66,2022-06-20
코스피 200 중공업,268.83,5.72,2.08,,1.07,0.46,2022-06-20
코스피 200 철강/소재,801.63,37.86,4.51,3.37,0.47,3.43,2022-06-20
코스피 200 에너지/화학,1702.38,32.05,1.85,8.54,0.98,2.48,2022-06-20
코스피 200 정보기술,2834.67,51.77,1.79,10.1,1.11,1.41,2022-06-20
코스피 200 금융,633.12,8.19,1.28,5.0,0.48,5.04,2022-06-20
코스피 200 생활소비재,873.6,12.06,1.36,,0.65,2.23,2022-06-20
코스피 200 경기소비재,1458.47,18.33,1.24,9.84,0.72,2.36,2022-06-20
코스피 200 산업재,604.19,17.27,2.78,7.03,1.2,1.54,2022-06-20
코스피 200 헬스케어,1717.45,28.59,1.64,30.57,3.78,0.47,2022-06-20
음식료·담배,3704.44,21.34,0.57,14.08,0.92,1.53,2022-06-20
코스피,2408.93,17.9,0.75,10.5,0.95,2.06,2022-06-21
코스피 200,316.38,1.94,0.62,9.41,0.93,2.26,2022-06-21
코스피 100,2380.11,13.64,0.58,9.57,0.94,2.28,2022-06-21
코스피 50,2159.27,10.81,0.5,10.2,0.95,2.3,2022-06-21
코스피 200 중소형주,1159.47,13.57,1.18,7.95,0.83,2.05,2022-06-21
코스피 200 초대형제외 지수,237.86,2.3,0.98,9.5,0.87,2.19,2022-06-21
코스피200제외 코스피지수,3140.58,44.68,1.44,9.69,0.69,1.99,2022-06-21
코스피 200 커뮤니케이션서비스,2078.35,30.6,1.49,13.07,1.46,1.66,2022-06-21
코스피 200 건설,249.67,0.9,0.36,8.83,0.84,1.67,2022-06-21
코스피 200 중공업,278.71,9.88,3.68,,1.11,0.45,2022-06-21
코스피 200 철강/소재,806.18,4.55,0.57,3.39,0.47,3.41,2022-06-21
코스피 200 에너지/화학,1701.65,0.73,0.04,8.54,0.98,2.48,2022-06-21
코스피 200 정보기술,2860.19,25.52,0.9,10.19,1.12,1.39,2022-06-21
코스피 200 금융,634.44,1.32,0.21,5.01,0.48,5.03,2022-06-21
코스피 200 생활소비재,879.29,5.69,0.65,,0.65,2.22,2022-06-21
코스피 200 경기소비재,1481.74,23.27,1.6,10.0,0.73,2.32,2022-06-21
코스피 200 산업재,612.87,8.68,1.44,7.13,1.22,1.52,2022-06-21
코스피 200 헬스케어,1748.24,30.79,1.79,31.11,3.85,0.46,2022-06-21
음식료·담배,3717.54,13.1,0.35,14.13,0.92,1.53,2022-06-21
코스피,2342.81,66.12,2.74,10.21,0.92,2.12,2022-06-22
코스피 200,308.08,8.3,2.62,9.16,0.91,2.32,2022-06-22
코스피 100,2320.5,59.61,2.5,9.33,0.92,2.34,2022-06-22
코스피 50,2105.28,53.99,2.5,9.94,0.92,2.36,2022-06-22
코스피 200 중소형주,1112.15,47.32,4.08,7.63,0.8,2.13,2022-06-22
코스피 200 초대형제외 지수,230.65,7.21,3.03,9.21,0.85,2.26,2022-06-22
코스피200제외 코스피지수,3021.51,119.07,3.79,9.31,0.66,2.07,2022-06-22
코스피 200 커뮤니케이션서비스,2022.97,55.38,2.66,12.73,1.43,1.71,2022-06-22
코스피 200 건설,238.62,11.05,4.43,8.44,0.8,1.75,2022-06-22
코스피 200 중공업,270.98,7.73,2.77,,1.08,0.46,2022-06-22
코스피 200 철강/소재,779.29,26.89,3.34,3.28,0.45,3.52,2022-06-22
코스피 200 에너지/화학,1633.25,68.4,4.02,8.2,0.94,2.58,2022-06-22
코스피 200 정보기술,2751.15,109.04,3.81,9.8,1.07,1.45,2022-06-22
코스피 200 금융,614.44,20.0,3.15,4.85,0.47,5.19,2022-06-22
코스피 200 생활소비재,858.29,21.0,2.39,,0.63,2.27,2022-06-22
코스피 200 경기소비재,1451.86,29.88,2.02,9.8,0.72,2.37,2022-06-22
코스피 200 산업재,592.88,19.99,3.26,6.9,1.18,1.57,2022-06-22
코스피 200 헬스케어,1734.8,13.44,0.77,30.88,3.82,0.46,2022-06-22
음식료·담배,3660.68,56.86,1.53,13.91,0.91,1.55,2022-06-22
코스피,2314.32,28.49,1.22,10.08,0.91,2.15,2022-06-23
코스피 200,305.45,2.63,0.85,9.08,0.9,2.35,2022-06-23
코스피 100,2303.96,16.54,0.71,9.26,0.91,2.36,2022-06-23
코스피 50,2093.02,12.26,0.58,9.88,0.92,2.37,2022-06-23
코스피 200 중소형주,1084.03,28.12,2.53,7.43,0.78,2.19,2022-06-23
코스피 200 초대형제외 지수,228.24,2.41,1.04,9.11,0.84,2.28,2022-06-23
코스피200제외 코스피지수,2905.02,116.49,3.86,8.94,0.64,2.16,2022-06-23
코스피 200 커뮤니케이션서비스,2045.86,22.89,1.13,12.87,1.44,1.69,2022-06-23
코스피 200 건설,228.59,10.03,4.2,8.08,0.77,1.82,2022-06-23
코스피 200 중공업,266.08,4.9,1.81,,1.06,0.47,2022-06-23
