회사명_d1,stock_code,업종,상장주선인,공모가 (원),공모금액 (천원),최초상장주식수 (주),call,kospi,modified_esi,6개월 확약,3개월 확약,1개월 확약,15일 확약,미확약,수요예측_최종값,회사명_bs,corp_code,상장일,업력,유동자산,유동부채,부채총계,자본금,자본총계,매출액,영업이익,당기순이익,target,TA,WC,log_TA,log_S,capital_deficit,wc_neg_dummy,ta_negative,current_ratio,wc_sales,wc_ta,cl_tl,de_ratio,equity_ratio,cs_te,debt_asset,op_margin,net_margin,roe,roe_sign_dummy,roe_nan,roa,oi_ta,ni_oi_ratio,asset_turnover,sales_equity,z_simplified,WICS_large
티앤알바이오팹,246710,기초 의약물질 제조업,키움증권(주),18000.0,"21,600,000","8,118,084",1.48,"2,108.22",96.5,0.0,0.5,0.5,0.0,99.0,101.9,티앤알바이오팹,1109937,2018-11-28,6,12054,382,5820,3238,7149,515,-2212,-2126,0,12969,11672,9.47039427731049,6.246106765481563,0,0,0,10.0,10.0,0.8999922893052664,0.0656357388316151,0.8140998741082669,0.5512375665047421,0.4529304797873829,0.4487624334952579,-4.295145631067961,-4.128155339805825,-0.2973842495453909,1.0,0,-0.1639293700362402,-0.1705605675071324,0.961121157323689,0.0397100778780168,0.0720380472793397,1.676342563114421,건강관리
네오펙트,290660,의료용 기기 제조업,한국투자증권(주),11000.0,"19,800,000","11,718,545",1.48,"2,108.22",96.5,0.0,0.0,1.3,0.2,98.5,338.01,네오펙트,1246034,2018-11-28,9,11860,1237,3110,4932,12006,2026,2388,6253,0,15116,10623,9.623575217348709,7.614312146452,0,0,0,9.587712206952304,5.243336623889437,0.7027652818205875,0.3977491961414791,0.2590371480926203,0.794257740142895,0.4107946026986507,0.205742259857105,1.1786771964461995,3.086377097729516,0.5208229218723971,0.0,0,0.4136676369409897,0.1579783011378671,2.6185092127303182,0.13403016671077,0.1687489588539063,4.336090154679482,건강관리
싸이토젠,217330,자연과학 및 공학 연구개발업,키움증권(주),17000.0,"20,400,000","5,633,864",1.53,"2,069.95",96.5,0.0,0.0,0.08,0.0,99.92,608.85,싸이토젠,1046391,2018-11-22,9,2783,1353,1851,2198,3434,369,-1315,-1295,0,5285,1430,8.572817095164234,5.91350300563827,0,0,0,2.0569105691056917,3.875338753387534,0.2705771050141911,0.7309562398703403,0.5390215492137449,0.649763481551561,0.6400698893418754,0.350236518448439,-3.5636856368563685,-3.5094850948509486,-0.3771112405358183,1.0,0,-0.2450331125827814,-0.2488174077578051,0.9847908745247148,0.0698202459791863,0.1074548631333721,0.944140337857212,건강관리
디알젬,263690,의료용 기기 제조업,한국투자증권(주),6500.0,"9,750,000","11,325,610",1.53,"2,069.95",96.5,0.0,0.0,0.4,2.22,97.38,785.43,디알젬,966168,2018-11-22,16,23523,15187,20742,4890,16362,27959,2064,2406,0,37104,8336,10.521507010404234,10.238530196347746,0,0,0,1.548890498452624,0.2981508637647984,0.2246658042259594,0.7321859029987465,1.2676934360102676,0.4409767141009055,0.2988632196552989,0.5590232858990944,0.0738223827747773,0.086054579920598,0.147048038137147,0.0,0,0.0648447606727037,0.055627425614489,1.1656976744186047,0.7535306166451057,1.7087764331988755,1.3593290101528257,건강관리
파멥신,208340,의약품 제조업,"KB증권(주),삼성증권(주)",60000.0,"48,000,000","6,805,637",1.5,"2,076.55",96.5,0.0,0.0,35.33,1.38,63.29,764.16,파멥신,972293,2018-11-21,11,22321,1464,3889,2994,21031,2,-2284,-2565,1,24920,20857,10.123466100507182,1.0986122886681098,0,0,0,10.0,10.0,0.8369582664526485,0.3764463872460787,0.1849175027340592,0.8439406099518459,0.1423612762113071,0.156059390048154,-10.0,-10.0,-0.1219628167942561,1.0,0,-0.1029293739967897,-0.091653290529695,1.1230297723292468,8.025682182985554e-05,9.509771290000476e-05,4.959898819446709,건강관리
디케이앤디,263020,플라스틱제품 제조업,키움증권(주),6000.0,"10,800,000","7,601,025",1.52,"2,082.58",96.5,0.0,0.0,0.0,0.0,100.0,256.3,디케이앤디,892526,2018-11-20,19,20767,8458,11762,3194,39657,25313,2045,2132,0,51419,12309,10.84778248081988,10.139112881352396,0,0,0,2.455308583589501,0.4862718761110892,0.2393862191018884,0.7190953919401463,0.2965932874397962,0.7712518718761547,0.0805406359532995,0.2287481281238452,0.080788527634022,0.0842254967803105,0.0537610005799732,0.0,0,0.0414632723312394,0.039771290768004,1.0425427872860635,0.4922888426457146,0.6382984088559397,3.43426966397102,경기관련소비재
디자인,227100,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",대신증권(주),10100.0,"4,009,700","2,660,910",1.51,"2,088.06",96.5,0.0,0.0,3.3300000000000005,0.0,96.67,77173.0,디자인,1207761,2018-11-15,7,15972,4397,4780,1126,12336,17125,1310,1042,1,17116,11575,9.747827400695664,9.748353055586138,0,0,0,3.632476688651353,0.6759124087591241,0.6762678195840149,0.9198744769874476,0.3874837872892347,0.7207291423229727,0.0912775616083009,0.2792708576770273,0.0764963503649635,0.0608467153284671,0.0844682230869001,0.0,0,0.060878709978967,0.0765365739658798,0.7954198473282442,1.0005258237906052,1.3882133592736705,3.5294638015177755,산업재
노바렉스,194700,도시락 및 식사용 조리식품 제조업,엔에이치투자증권주식회사,19000.0,"18,240,000","9,003,740",1.5,"2,068.05",96.5,0.0,0.0,0.0,0.0,100.0,48.64,노바렉스,811372,2018-11-14,11,51072,23273,23917,4007,58339,51632,6158,5402,1,82256,27799,11.317603771389257,10.85191628193809,0,0,0,2.19447428350449,0.5384064146265881,0.3379571095117681,0.973073546013296,0.409965889027923,0.7092370161447189,0.0686847563379557,0.2907629838552811,0.1192671211651688,0.1046250387356678,0.0925967191758515,0.0,0,0.0656730208130713,0.0748638397198988,0.8772328678142254,0.6276988912662906,0.885034025266117,3.0408681415020045,건강관리
셀리버리,268600,자연과학 및 공학 연구개발업,DB증권주식회사,25000.0,"28,500,000","7,148,321",1.49,"2,086.09",96.5,0.0,56.57,7.94,0.0,35.489999999999995,698.98,셀리버리,1182444,2018-11-09,5,13746,20419,29695,2415,-13782,3352,-859,-2038,1,15913,-6673,9.67495450393748,8.117610746466228,1,1,0,0.6731965326411675,-1.9907517899761336,-0.4193426757996606,0.6876241791547398,,,,1.866084333563753,-0.2562649164677804,-0.6079952267303103,,,1,-0.1280713881731917,-0.0539810218060705,2.3725261932479627,0.2106453842770062,,-2.3848055666214254,기타
대보마그네틱,290670,기타 전기장비 제조업,한국투자증권(주),31000.0,"25,420,000","3,232,600",1.44,"2,089.62",96.5,25.8,29.0,11.2,1.0,33.0,995.4,대보마그네틱,1259418,2018-11-06,24,11627,4824,5200,1304,9887,10952,3061,2549,1,15087,6803,9.621655004873238,9.301368670323749,0,0,0,2.410240464344942,0.6211650840029218,0.4509180088818187,0.9276923076923076,0.5259431576818044,0.655332405382117,0.1318903610802063,0.3446675946178829,0.2794923301680058,0.2327428780131482,0.2578132901790229,0.0,0,0.1689534035924968,0.2028899052164114,0.832734400522705,0.7259229800490489,1.1077172044098311,3.147906519112226,정보기술
노바텍,285490,그외 기타 제품 제조업,하나증권주식회사,10000.0,"11,600,000","4,626,800",1.45,"2,096.00",96.5,0.0,0.0,0.38,0.0,99.62,66.32,노바텍,1259232,2018-11-02,12,17335,1035,1746,1890,18945,10742,2515,2959,1,20691,16300,9.937502431123406,9.282009658666542,0,0,0,10.0,1.517408303854031,0.7877821274950462,0.5927835051546392,0.0921615201900237,0.9156154849934754,0.0997624703087886,0.0843845150065245,0.2341277229566188,0.2754608080431949,0.1561889680654526,0.0,0,0.1430090377458798,0.1215504325552172,1.1765407554671967,0.5191629210767966,0.5670097651095276,9.010744250077352,정보기술
엘앤씨바이오,290650,의약품 제조업,한국투자증권(주),24000.0,"24,000,000","7,234,332",1.51,"2,024.46",96.5,18.65,8.37,4.75,0.35,67.88,937.08,엘앤씨바이오,1181515,2018-11-01,8,24985,2837,4233,3102,27178,10288,3109,2922,1,31411,22148,10.354945264494765,9.23883064237581,0,0,0,8.806838209376101,2.152799377916019,0.7051033077584286,0.6702102527758091,0.1557509750533519,0.8652382923179778,0.1141364338803443,0.1347617076820222,0.3021967340590979,0.2840202177293934,0.1075134299801309,0.0,0,0.093024736557257,0.0989780650090732,0.9398520424573816,0.3275285727929706,0.3785414673633085,6.098131225657517,건강관리
로보티즈,108490,특수 목적용 기계 제조업,미래에셋증권 주식회사,14000.0,"23,800,000","11,251,000",1.53,"2,027.15",96.9,31.9,26.200000000000003,11.4,0.6,29.90000000000001,958.6,로보티즈,946030,2018-10-26,20,23607,4948,10627,4750,37716,11563,1098,1742,1,48343,18659,10.786097398041395,9.355652103136237,0,0,0,4.771018593371059,1.6136815705266798,0.3859710816457398,0.4656064740754681,0.2817637077102556,0.7801749994828621,0.1259412450949199,0.2198250005171379,0.0949580558678543,0.1506529447375248,0.0461872945169158,0.0,0,0.0360341724758496,0.0227126988395424,1.5865209471766848,0.2391866454295347,0.3065807614805387,3.622247377653156,산업재
옵티팜,153710,의료용품 및 기타 의약 관련제품 제조업,엔에이치투자증권주식회사,10000.0,"29,458,900","14,217,258",1.53,"2,027.15",96.9,6.4,5.31,10.87,0.12,77.3,94.57,옵티팜,971726,2018-10-26,19,6522,5566,6801,5964,13512,6881,-69,-76,1,20313,956,9.919065582499446,8.836664586357426,0,0,0,1.1717570966582824,0.1389332945792762,0.0470634568995224,0.8184090574915454,0.5033303730017762,0.6651897799438783,0.4413854351687389,0.3348102200561217,-0.010027612265659,-0.0110449062636244,-0.0056246299585553,1.0,0,-0.0037414463643971,-0.0033968394624132,1.1014492753623188,0.338748584650224,0.5092510361160449,1.7575451484662037,건강관리
에스퓨얼셀,288620,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",한국투자증권(주),16500.0,"31,185,000","5,744,316",1.5,"2,145.12",96.9,18.2,29.600000000000005,16.9,1.2,34.10000000000001,942.85,에스퓨얼셀,1257872,2018-10-15,5,24122,15479,16451,2214,9060,14940,2187,1742,1,25511,8643,10.146904208689891,9.611864390851084,0,0,0,1.5583694037082498,0.5785140562248996,0.3387950295950766,0.940915445869552,1.8157836644591607,0.3551409196033084,0.2443708609271523,0.6448590803966916,0.1463855421686747,0.1165997322623828,0.1922737306843267,0.0,0,0.0682842695307906,0.0857277252949708,0.7965249199817102,0.5856297283524754,1.6490066225165565,1.395588127015217,정보기술
푸드나무,290720,무점포 소매업,미래에셋증권 주식회사,24000.0,"37,339,440","6,806,034",1.5,"2,274.49",96.9,13.6,27.800000000000004,13.8,2.1,42.7,791.08,푸드나무,1259311,2018-10-04,6,11409,3920,4374,2706,12511,26043,3458,3092,1,16885,7489,9.734240155229443,10.167542694356753,0,0,0,2.910459183673469,0.2875628767807088,0.443529760142138,0.8962048468221308,0.349612341139797,0.7409535090316849,0.2162896650947166,0.259046490968315,0.1327804016434358,0.1187267211918749,0.2471425145871633,0.0,0,0.183121113414273,0.204797157240154,0.8941584731058415,1.5423748889546935,2.0816081847973784,3.7372229797878247,필수소비재
크리스에프앤씨,110790,봉제의복 제조업,KB증권(주),30000.0,"105,480,000","11,715,480",1.55,"2,338.88",96.9,0.0,0.0,0.0,0.0,100.0,7.89,크리스에프앤씨,522007,2018-10-01,21,134609,72898,76988,9957,138417,123422,19936,18427,0,215405,61711,12.28027989846968,11.7233727588232,0,0,0,1.8465389996982084,0.5,0.2864882430769945,0.9468748376370344,0.5562033565241263,0.6425895406327615,0.0719348056958321,0.3574104593672385,0.1615271183419487,0.1493007729578195,0.1331267113143616,0.0,0,0.0855458322694459,0.0925512406861493,0.9243077849117176,0.572976486153989,0.8916679309622373,2.5628581092283858,경기관련소비재
명성티엔에스,257370,특수 목적용 기계 제조업,KB증권(주),20000.0,"38,400,000","6,370,000",1.52,"2,286.23",97.4,0.0,0.0,4.49,4.34,91.17,745.56,명성티엔에스,1144569,2018-09-13,18,32306,23400,37628,2500,17264,33237,4519,3431,1,54892,8906,10.913141114814492,10.411449078687468,0,0,0,1.3805982905982903,0.2679543881818455,0.1622458646068643,0.6218773253959817,2.179564411492122,0.3145084893973621,0.1448100092678406,0.6854915106026379,0.1359629328760116,0.1032283298733339,0.1987372567191844,0.0,0,0.0625045543977264,0.0823252933032135,0.7592387696393007,0.605498068935364,1.9252201112140872,1.118203185123545,정보기술
액트로,290740,특수 목적용 기계 제조업,키움증권(주),20000.0,"24,000,000","5,000,054",1.49,"2,303.12",97.8,0.0,9.62,0.67,0.0,89.71000000000001,132.07,액트로,1141942,2018-08-28,7,46795,35203,38042,1882,36136,46359,12014,9270,0,74178,11592,11.21423637023015,10.744192297453688,0,0,0,1.3292901173195466,0.2500485342651912,0.1562727493326862,0.9253719573103412,1.052745184857206,0.4871525250074145,0.0520810272304627,0.5128474749925854,0.2591514053366121,0.199961172587847,0.2565308833296436,0.0,0,0.1249696675564183,0.1619617676400011,0.7715998002330614,0.6249696675564184,1.2829034757582467,1.9384331909716188,정보기술
에이피티씨,89970,특수 목적용 기계 제조업,대신증권(주),9000.0,"16,560,000","23,234,595",1.5,"2,282.60",97.8,0.0,0.0,0.0,0.0,100.0,20.99,에이피티씨,544577,2018-08-23,17,34104,8581,9293,2139,30464,20289,7832,6498,0,39757,25523,10.590566357694469,9.91788343281986,0,0,0,3.974361962475236,1.2579723002612253,0.6419749981135398,0.9233831916496288,0.3050485819327731,0.7662549991196519,0.0702140231092437,0.2337450008803481,0.3860219823549706,0.3202720686086056,0.2133009453781512,0.0,0,0.1634429157129562,0.1969967552883769,0.8296731358529111,0.5103252257464095,0.6659992121848739,4.384793521319948,정보기술
바이오솔루션,86820,기초 의약물질 제조업,한국투자증권(주),29000.0,"43,500,000","7,659,926",1.5,"2,247.88",97.8,15.5,3.1,10.5,0.0,70.9,174.79,바이오솔루션,560982,2018-08-20,19,4484,1639,3103,3063,4357,2076,-67,-64,1,7460,2845,8.917444732471514,7.638679823876112,0,0,0,2.7358145210494205,1.3704238921001928,0.381367292225201,0.5281985175636481,0.7121872848290108,0.5840482573726542,0.703006655955933,0.4159517426273458,-0.0322736030828516,-0.0308285163776493,-0.0146890061969244,1.0,0,-0.0085790884718498,-0.0089812332439678,0.9552238805970148,0.27828418230563,0.4764746385127381,1.5133195281916054,건강관리
대유,290380,"비료, 농약 및 살균, 살충제 제조업",KB증권(주),9000.0,"27,720,000","9,052,400",1.48,"2,282.79",97.8,0.0,0.0,0.0,0.0,100.0,14839.0,대유,384948,2018-08-10,43,26318,4839,8992,3000,31125,9830,3478,2779,1,40117,21479,10.599580390384643,9.193295937366925,0,0,0,5.438727009712751,2.1850457782299086,0.5354089288830172,0.5381450177935944,0.2888995983935743,0.7758556223047586,0.0963855421686747,0.2241443776952414,0.3538148524923702,0.282706002034588,0.089285140562249,0.0,0,0.0692723782934915,0.0866964129919984,0.7990224266820012,0.2450332776628362,0.3158232931726907,3.986939063448488,소재
디아이티,110990,특수 목적용 기계 제조업,삼성증권(주),10000.0,"37,575,000","18,900,000",1.44,"2,300.16",97.8,0.0,1.17,0.75,0.0,98.08,105.14,디아이티,576798,2018-08-07,14,172950,82655,83337,1514,128108,43279,7568,7099,0,211445,90295,12.261724925720053,10.675445913520363,0,0,0,2.092432399733833,2.08634672705007,0.4270377639575303,0.9918163600801564,0.6505214350391857,0.605869138546667,0.0118181534330408,0.394130861453333,0.174865408165623,0.1640287437325261,0.0554141817841196,0.0,0,0.0335737425808129,0.035791813473953,0.9380285412262156,0.2046820686230462,0.3378321416304992,2.3910877561340955,정보기술
에스에스알,275630,소프트웨어 개발 및 공급업,하나증권주식회사,9000.0,"12,780,000","5,662,567",1.49,"2,286.50",97.8,0.0,0.0,67.48,10.07,22.44999999999999,928.44,에스에스알,1250374,2018-08-06,9,7192,3999,4659,2100,7863,1902,-1349,-1336,1,12522,3193,9.435322232564031,7.551186867296149,0,0,0,1.7984496124031009,1.6787592008412198,0.254991215460789,0.8583386992916935,0.59252193819153,0.6279348346909439,0.2670736360167874,0.372065165309056,-0.7092534174553102,-0.7024185068349106,-0.1699097036754419,1.0,0,-0.1066922216898259,-0.10773039450567,0.9903632320237212,0.1518926689027312,0.2418924074780618,1.6074218840391457,정보기술
휴네시온,290270,소프트웨어 개발 및 공급업,엔에이치투자증권주식회사,10000.0,"13,905,300","4,803,836",1.49,"2,270.20",97.8,10.44,7.32,0.77,2.1,79.37,751.89,휴네시온,1251577,2018-08-02,16,9069,1708,1743,1786,8850,2037,-625,-513,1,10593,7361,9.268043082104471,7.61972421378267,0,0,0,5.309718969555036,3.613647520864016,0.6948928537713585,0.9799196787148594,0.1969491525423728,0.8354573775134523,0.2018079096045197,0.1645426224865477,-0.3068237604320079,-0.251840942562592,-0.0579661016949152,1.0,0,-0.0484282073067119,-0.0590012272255262,0.8208,0.1922967997734352,0.2301694915254237,4.619236634201165,정보기술
한국유니온제약,80720,의약품 제조업,DB증권주식회사,18000.0,"27,000,000","5,745,000",1.5,"2,289.06",98.3,0.0,19.16,3.4300000000000006,0.0,77.41,918.99,한국유니온제약,532855,2018-07-26,34,43327,32299,37273,2100,25623,12638,3007,2409,1,62896,11028,11.049253746797524,9.444542550647126,0,0,0,1.341434719341156,0.8726064250672575,0.1753370643602136,0.8665521959595418,1.4546696327518245,0.4073867972526074,0.0819576162041915,0.5926132027473925,0.2379332172812154,0.1906156037347681,0.094017094017094,0.0,0,0.0383013228186212,0.047809081658611,0.8011306950448952,0.2009348766217247,0.4932287398040823,1.304236918616109,건강관리
엠코르셋,204020,봉제의복 제조업,대신증권(주),11500.0,"28,962,750","10,073,715",1.48,"2,269.31",98.3,0.0,0.0,4.8,0.0,95.2,766.05,엠코르셋,671978,2018-07-23,20,60364,21329,21329,4412,47459,23850,1410,1072,1,68788,39035,11.13879912741774,10.079581424158675,0,0,0,2.8301373716536173,1.6366876310272536,0.5674681630516951,1.0,0.4494194989359236,0.6899313833808223,0.0929644535283086,0.3100686166191778,0.0591194968553459,0.0449475890985325,0.0225879179923723,0.0,0,0.01558411350817,0.0204977612374251,0.7602836879432624,0.3467174507181485,0.5025390336922396,2.9597691709997,경기관련소비재
올릭스,226950,자연과학 및 공학 연구개발업,엔에이치투자증권주식회사,36000.0,"43,200,000","6,433,321",1.48,"2,290.11",98.3,34.2,29.56,9.25,1.02,25.97,876.72,올릭스,1113718,2018-07-18,9,13792,427,2388,2602,16850,0,-2005,-1942,1,19238,13365,9.864694747816973,0.0,0,0,0,10.0,,0.6947187857365631,0.1788107202680067,0.1417210682492581,0.8758706726270922,0.1544213649851632,0.1241293273729077,,,-0.1152522255192878,1.0,0,-0.1009460442873479,-0.1042208129743216,0.96857855361596,0.0,0.0,5.7602667407105175,건강관리
아이큐어,175250,의약품 제조업,키움증권(주),65000.0,"78,000,000","6,123,518",1.51,"2,285.06",98.3,22.2,10.0,5.6,0.0,62.2,642.1,아이큐어,554352,2018-07-12,19,17944,12619,36468,2454,19287,8881,988,2041,0,55755,5325,10.928740306849775,9.091782035852049,0,0,0,1.4219827244631111,0.5995946402432158,0.0955071294054344,0.3460293956345289,1.890807279514699,0.3459241323648103,0.1272359620469746,0.6540758676351897,0.11124873325076,0.2298164621101227,0.1058225747913102,0.0,0,0.0366065823692942,0.0177203838220787,2.0657894736842106,0.1592861626759932,0.4604655985897236,0.9130847994101964,건강관리
SV인베스트먼트,289080,기타 금융업,미래에셋증권 주식회사,7000.0,"27,300,000","26,617,000",1.43,"2,272.87",98.3,0.7,6.2,0.3,0.2,92.6,786.73,SV인베스트먼트,599151,2018-07-06,12,17449,8279,10595,11300,23291,17961,7561,6148,1,33886,9170,10.430786738995009,9.796013694230895,0,0,0,2.107621693441237,0.5105506374923445,0.270613232603435,0.7814063237376121,0.4548967412305182,0.6873340022428142,0.4851659439268387,0.3126659977571858,0.4209676521351818,0.3422971994877791,0.2639646215276287,0.0,0,0.1814318597650947,0.2231304963701823,0.8131199576775558,0.5300419052115918,0.7711562406079602,2.875455301548648,금융
EDGC,245620,자연과학 및 공학 연구개발업,SK증권(주),6500.0,"46,800,000","35,898,940",1.46,"2,350.92",98.8,46.4,12.1,9.5,4.7,27.3,749.79,EDGC,1182550,2018-06-26,6,8665,2814,2814,2854,10013,2001,-980,-951,1,12827,5851,9.459385560813043,7.601901959875166,0,0,0,3.079246624022744,2.924037981009495,0.4561471895221018,1.0,0.2810346549485669,0.780619006782568,0.2850294616997902,0.2193809932174319,-0.4897551224387806,-0.4752623688155922,-0.0949765305103365,1.0,0,-0.0741404849146332,-0.0764013409214937,0.970408163265306,0.1559990644733764,0.199840207729951,3.211587647524553,건강관리
파워넷,37030,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",DB증권주식회사,6500.0,"23,209,862","12,009,614",1.46,"2,470.58",98.8,0.0,2.57,8.39,0.0,89.03999999999999,590.6,파워넷,231354,2018-06-07,26,41559,20130,21456,10117,33325,27479,1594,1444,1,54781,21429,10.91111695182567,10.221213746336286,0,0,0,2.064530551415797,0.7798318716110484,0.3911757726218944,0.9381991051454138,0.64384096024006,0.6083313557620342,0.3035858964741185,0.3916686442379657,0.0580079333309072,0.0525492194039084,0.043330832708177,0.0,0,0.0263595042076632,0.0290976798525036,0.905897114178168,0.5016155236304558,0.824576144036009,2.090451179573806,정보기술
현대사료,16790,기타 식품 제조업,신한투자증권 주식회사,6600.0,"10,072,788","6,150,486",1.5,"2,438.96",98.8,0.0,24.1,14.3,12.1,49.49999999999999,839.16,현대사료,164618,2018-06-01,35,64661,33954,36099,2289,48738,87143,4134,5604,1,84837,30707,11.348498834614803,11.37531720176228,0,0,0,1.9043706190728635,0.3523748321724063,0.3619529214847295,0.9405800714701238,0.7406746276006402,0.5744899041691715,0.0469654068693832,0.4255100958308285,0.0474392664930057,0.0643080912982109,0.1149821494521728,0.0,0,0.0660560840199441,0.0487287386399801,1.355587808417997,1.027181536357957,1.7879888382781404,2.1717328973739063,필수소비재
세종메디칼,258830,의료용 기기 제조업,한국투자증권(주),15000.0,"30,450,000","6,777,741",1.5,"2,457.25",99.2,40.5,19.5,11.8,5.2,23.0,836.68,세종메디칼,959229,2018-05-29,8,11320,2696,3983,2748,21754,14550,5187,3214,1,25737,8624,10.155723778053613,9.585414998760278,0,0,0,4.198813056379822,0.5927147766323024,0.3350817888642809,0.6768767260858649,0.1830927645490484,0.8452422582274547,0.1263215960283166,0.1547577417725453,0.3564948453608247,0.220893470790378,0.1477429438264227,0.0,0,0.1248785794770175,0.2015386408672339,0.6196259880470407,0.565333955006411,0.6688425117219822,5.378060897798431,건강관리
제노레이,122310,의료용 기기 제조업,한국투자증권(주),23000.0,"13,844,666","4,028,700",1.51,"2,478.96",99.2,25.2,21.3,12.2,6.1,35.2,907.12,제노레이,799539,2018-05-28,17,24703,10583,13435,1777,24297,44491,6203,5169,1,37732,14120,10.53829032212183,10.70306467671192,0,0,0,2.3342152508740432,0.317367557483536,0.3742181702533658,0.7877186453293636,0.5529489237354406,0.643936181490512,0.0731366012264888,0.356063818509488,0.139421456024814,0.1161808006113596,0.2127423138659093,0.0,0,0.1369924732322696,0.1643962684193787,0.8333064646138965,1.179131771440687,1.8311314154010785,2.912237898719708,건강관리
케어랩스,263700,소프트웨어 개발 및 공급업,한국투자증권(주),20000.0,"26,000,000","5,977,430",1.48,"2,419.29",100.2,9.2,30.1,15.5,1.9,43.3,934.42,케어랩스,1187148,2018-03-28,6,7587,7441,12567,2167,18731,28848,4799,4001,1,31298,146,10.35134142713608,10.269830609290445,0,0,0,1.019621018680285,0.0050610094287298,0.0046648348137261,0.5921063101774489,0.6709198654636699,0.5984727458623554,0.1156905664406598,0.4015272541376445,0.1663546866333888,0.1386924570160843,0.2136031178260637,0.0,0,0.1278356444501246,0.1533324813087098,0.8337153573661179,0.92172023771487,1.5401206555976723,2.1468187039927487,건강관리
에코마이스터,64510,특수 목적용 기계 제조업,"대신증권(주),한화투자증권(주)",5200.0,"6,968,000","10,788,540",1.49,"2,492.38",100.2,0.0,0.0,0.0,0.0,100.0,15.54,에코마이스터,127699,2018-03-15,36,36266,46167,57834,4874,52025,19421,3222,574,1,109859,-9901,11.606962106896612,9.8741617231543,0,1,0,0.7855394545887755,-0.5098089696720045,-0.0901246142783021,0.7982674551302003,1.1116578567996156,0.4735615652791305,0.0936857280153772,0.5264384347208695,0.1659028886257144,0.0295556356521291,0.0110331571359923,0.0,0,0.0052248791632911,0.0293285028991707,0.1781502172563625,0.1767811467426428,0.3733012974531475,1.1292427821029278,기타
린드먼아시아,277070,신탁업 및 집합투자업,키움증권(주),6500.0,"22,087,377","13,500,000",1.5,"2,486.08",100.2,0.0,0.0,52.900000000000006,6.5,40.6,640.8,린드먼아시아,616962,2018-03-14,12,3424,595,1574,5000,15943,5057,2389,1878,1,17517,2829,9.770984202723035,8.52872642722991,0,0,0,5.754621848739496,0.5594225825588294,0.1615002568933036,0.3780177890724269,0.098726713918334,0.910144431124051,0.3136172614940726,0.089855568875949,0.4724144749851691,0.3713664227803045,0.1177946434171736,0.0,0,0.1072101387223839,0.1363818005366215,0.7861029719547928,0.288690985899412,0.317192498275105,7.595833112999179,금융
동구바이오제약,6620,의약품 제조업,엔에이치투자증권주식회사,16000.0,"33,105,920","9,604,000",1.51,"2,395.19",100.8,18.6,30.570000000000004,12.689999999999998,1.23,36.91,727.7,동구바이오제약,114686,2018-02-13,35,44132,34718,39457,3811,35942,75412,11634,9469,1,75399,9414,11.230562553996048,11.230734952927602,0,0,0,1.271156172590587,0.1248342438869145,0.1248557673178689,0.8798945687710672,1.0977964498358466,0.4766906722900834,0.1060319403483389,0.5233093277099166,0.1542725295708905,0.1255635707844905,0.2634522285905069,0.0,0,0.1255852199631295,0.1542991286356583,0.8139075124634692,1.000172416079789,2.0981581436759225,1.802168183001351,건강관리
알리코제약,260660,의료용품 및 기타 의약 관련제품 제조업,IBK투자증권(주),12000.0,"28,200,000","8,843,825",1.51,"2,385.38",100.8,0.0,0.0,5.48,1.39,93.13,389.27,알리코제약,447007,2018-02-12,27,30183,27610,35089,3212,21198,52317,7387,4656,1,56287,2573,10.938236647537284,10.865095759100743,0,0,0,1.0931908728721478,0.0491809545654376,0.0457121537832892,0.7868562797457893,1.655297669591471,0.3766056105317391,0.1515237286536465,0.6233943894682609,0.141196934074966,0.0889959286656345,0.2196433625813756,0.0,0,0.0827189226642031,0.1312381189262174,0.6302964667659402,0.9294686161991224,2.468015850551939,1.2977702406165903,건강관리
카페24,42000,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","미래에셋증권 주식회사,유안타증권(주),한화투자증권(주)",57000.0,"51,300,000","8,858,157",1.47,"2,407.62",100.8,23.5,23.6,5.0,0.6,47.3,672.71,카페24,260879,2018-02-08,19,53639,57014,60446,3970,11978,97762,4047,3238,1,72424,-3375,11.19030682263755,11.490301461332283,0,1,0,0.9408040130494264,-0.0345226161494241,-0.0466005743952281,0.9432220494325514,5.046418433795291,0.1653871644758643,0.3314409751210552,0.8346128355241357,0.0413964526093983,0.03312125365684,0.2703289363833695,0.0,0,0.0447089362642218,0.0558792665414779,0.8000988386459106,1.3498564011929748,8.161796627149775,0.4021766091629524,정보기술
배럴,267790,봉제의복 제조업,하나증권주식회사,9500.0,"16,245,000","7,215,846",1.5,"2,568.54",100.8,0.0,0.0,20.06,4.98,74.96000000000001,298.48,배럴,1182240,2018-02-01,8,16923,2541,5995,2727,13343,30536,5858,4743,1,19338,14382,9.8698790613623,10.32669434212045,0,0,0,6.659976387249115,0.4709850668063924,0.7437170338194229,0.4238532110091743,0.4492992580379225,0.6899886234357224,0.2043768268005696,0.3100113765642776,0.1918391406864029,0.1553248624574273,0.3554672862174923,0.0,0,0.2452683834936394,0.3029268797186886,0.8096620006828269,1.5790671217292378,2.288540807914262,3.996091300960887,경기관련소비재
