1~5일 수익률 표준편차,6~10일 수익률 표준편차,11~15일 수익률 표준편차,16~20일 수익률 표준편차,stock_code,상장일,kospi200(-20),nasdaq(-20),putcall(-20),VIXCLS,미국10년물국채금리수익률(-20),시장금리국고채3년,환율변동률(-20),코스피변동률(-20),코스닥변동률(-20),런던_가스오일(-1~-5),런던_가스오일(-6~-10),런던_가스오일(-11~-15),런던_가스오일(-16~-20),난방유(-1~-5),난방유(-6~-10),난방유(-11~-15),난방유(-16~-20),탄소배출권(-1~-5),탄소배출권(-6~-10),탄소배출권(-11~-15),탄소배출권(-16~-20),브렌트유(-1~-5),브렌트유(-6~-10),브렌트유(-11~-15),브렌트유(-16~-20),가솔린(-1~-5),가솔린(-6~-10),가솔린(-11~-15),가솔린(-16~-20),천연가스(-1~-5),천연가스(-6~-10),천연가스(-11~-15),천연가스(-16~-20),WTI유(-1~-5),WTI유(-6~-10),WTI유(-11~-15),WTI유(-16~-20),금(-1~-5),금(-6~-10),금(-11~-15),금(-16~-20),은(-1~-5),은(-6~-10),은(-11~-15),은(-16~-20),백금(-1~-5),백금(-6~-10),백금(-11~-15),백금(-16~-20),주석(-1~-5),주석(-6~-10),주석(-11~-15),주석(-16~-20),납(-1~-5),납(-6~-10),납(-11~-15),납(-16~-20),아연(-1~-5),아연(-6~-10),아연(-11~-15),아연(-16~-20),알루미늄(-1~-5),알루미늄(-6~-10),알루미늄(-11~-15),알루미늄(-16~-20),니켈(-1~-5),니켈(-6~-10),니켈(-11~-15),니켈(-16~-20),구리_영국(-1~-5),구리_영국(-6~-10),구리_영국(-11~-15),구리_영국(-16~-20),구리_미국(-1~-5),구리_미국(-6~-10),구리_미국(-11~-15),구리_미국(-16~-20),미국_커피(-1~-5),미국_커피(-6~-10),미국_커피(-11~-15),미국_커피(-16~-20),미국_원면(-1~-5),미국_원면(-6~-10),미국_원면(-11~-15),미국_원면(-16~-20),현미(-1~-5),현미(-6~-10),현미(-11~-15),현미(-16~-20),돈육(-1~-5),돈육(-6~-10),돈육(-11~-15),돈육(-16~-20),미국_옥수수(-1~-5),미국_옥수수(-6~-10),미국_옥수수(-11~-15),미국_옥수수(-16~-20),런던_소맥(-1~-5),런던_소맥(-6~-10),런던_소맥(-11~-15),런던_소맥(-16~-20),미국_소맥(-1~-5),미국_소맥(-6~-10),미국_소맥(-11~-15),미국_소맥(-16~-20),오렌지주스(-1~-5),오렌지주스(-6~-10),오렌지주스(-11~-15),오렌지주스(-16~-20),원목(-1~-5),원목(-6~-10),원목(-11~-15),원목(-16~-20),미국_대두유(-1~-5),미국_대두유(-6~-10),미국_대두유(-11~-15),미국_대두유(-16~-20),미국_설탕(-1~-5),미국_설탕(-6~-10),미국_설탕(-11~-15),미국_설탕(-16~-20),미국_대두박(-1~-5),미국_대두박(-6~-10),미국_대두박(-11~-15),미국_대두박(-16~-20),생우(-1~-5),생우(-6~-10),생우(-11~-15),생우(-16~-20),런던_커피(-1~-5),런던_커피(-6~-10),런던_커피(-11~-15),런던_커피(-16~-20),런던_설탕(-1~-5),런던_설탕(-6~-10),런던_설탕(-11~-15),런던_설탕(-16~-20),귀리(-1~-5),귀리(-6~-10),귀리(-11~-15),귀리(-16~-20),런던 코코아 선물 과거 데이터(-1~-5),런던 코코아 선물 과거 데이터(-6~-10),런던 코코아 선물 과거 데이터(-11~-15),런던 코코아 선물 과거 데이터(-16~-20),육우(-1~-5),육우(-6~-10),육우(-11~-15),육우(-16~-20),미국_대두(-1~-5),미국_대두(-6~-10),미국_대두(-11~-15),미국_대두(-16~-20),코스닥수익률표준편차(-1~-5),코스닥수익률표준편차(-6~-10),코스닥수익률표준편차(-11~-15),코스닥수익률표준편차(-16~-20),코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20),나스닥수익률표준편차(-1~-5),나스닥수익률표준편차(-6~-10),나스닥수익률표준편차(-11~-15),나스닥수익률표준편차(-16~-20),원달러환율수익률표준편차(-1~-5),원달러환율수익률표준편차(-6~-10),원달러환율수익률표준편차(-11~-15),원달러환율수익률표준편차(-16~-20),회사명,경기국면
0.136482574,0.036751707,0.04897629,0.0561471549999999,247540,2019-03-05,-0.116539141,0.031307048,0.1875,14.74,0.00739645,1.836,0.001609874,-0.007043786,0.045812946,0.010794973,0.015459616,0.008379259,0.013758182,0.008609459,0.015993351,0.008998937,0.010468138,0.016170414,0.032029592,0.037675291,0.030301726,0.008699623,0.0199471,0.00421167,0.011661603,0.00816843,0.021606831,0.007456159,0.014205101,0.006499017,0.013283422,0.01255908,0.017981344,0.014222126,0.02014904,0.004937424,0.008427175,0.005672843,0.001412101,0.012308278,0.002725358,0.009902921,0.003512469,0.014783124,0.008024168,0.012753265,0.00519438,0.010510873,0.012478768,0.003241564,0.006753906,0.005074884,0.005782231,0.007134513,0.007512122,0.014200552,0.01100987,0.007541547,0.005033785,0.011164899,0.014043045,0.010731091,0.003532392,0.007654739,0.003657003,0.004632404,0.004856108,0.009985269,0.012019194,0.003099077,0.003831542,0.009503706,0.006395133,0.003498043,0.002267865,0.010179051,0.003723082,0.017151002,0.018657595,0.008048571,0.007526768,0.009148525,0.007648037,0.020265765,0.001579081,0.008468655,0.013973174,0.013766641,0.009447351,0.006959621,0.022004841,0.046949124,0.036018289,0.003834753,0.006057297,0.009590178,0.004904355,0.003094153,0.010105783,0.010183074,0.007523157,0.010156543,0.018130673,0.016128516,0.013194112,0.004808831,0.013595883,0.012465455,0.009950611,0.014074603,0.007926954,0.019867007,0.026731366,0.003405569,0.004603023,0.007127341,0.005804378,0.008951428,0.010665656,0.010374701,0.02144403,0.007517025,0.00458865,0.004219474,0.008883233,0.005006226,0.003853605,0.006261867,0.00403587,0.00402013,0.006048138,0.006705117,0.005184587,0.004994798,0.012539921,0.008002935,0.017093092,0.00983574,0.014382975,0.009892426,0.011330053,0.010620247,0.006790182,0.005292803,0.011974688,0.005321988,0.003599975,0.004768811,0.005556146,0.004370615,0.004038853,0.004530927,0.008684278,0.019018055,0.006061529,0.007370901,0.006937072,0.008254437,0.005541094,0.009132249,0.007935666,0.0045421342637411,0.0047572132317424,0.0059454337560272,0.0091769359693674,0.0049218813949129,0.0018258710636251,0.0036479250162554,0.0021520160320958,에코프로비엠,1
0.142659777,0.032943968,0.023969877,0.015330916,83500,2017-02-27,-0.120793788,0.032598031,0.392405063,12.09,-0.070281124,1.663,-0.023495112,0.005053777,-0.003339764,0.016447247,0.00712835,0.011643288,0.013327925,0.010426074,0.002556174,0.011263871,0.008650074,0.023085165,0.011289113,0.032386027,0.01815999,0.010801266,0.003875128,0.009752556,0.011606784,0.008823273,0.00419594,0.01313046,0.021682204,0.005194771,0.051021339,0.01553076,0.021618191,0.010052966,0.002903924,0.009116518,0.012562013,0.007367373,0.000885196,0.0061138,0.00231673,0.008422617,0.001768003,0.004909768,0.005135618,0.008569082,0.003822834,0.007053197,0.006790622,0.016038089,0.004513347,0.010334816,0.012130629,0.010914676,0.019073002,0.011613707,0.023328021,0.016351401,0.015662806,0.003893221,0.016502981,0.006700932,0.007770798,0.009215369,0.006559463,0.017765054,0.014553752,0.005444851,0.019976332,0.015274557,0.008025853,0.008437781,0.019398728,0.016985035,0.007109263,0.008683744,0.020623498,0.010129903,0.00688462,0.008322291,0.009324619,0.005220269,0.009185828,0.007902059,0.004569821,0.002905411,0.004616858,0.003009356,0.009693049,0.021953562,0.007256912,0.026564044,0.006298755,0.007396122,0.00669383,0.00940321,0.007587738,0.006227006,0.00191806,0.005062762,0.00305025,0.010169702,0.00735327,0.010740373,0.010534066,0.012144962,0.00536538,0.014354937,0.019211945,0.006144629,0.003903471,0.007248407,0.014827189,0.005810222,0.008150842,0.005906026,0.005419674,0.01191368,0.011416135,0.015879836,0.009553911,0.00600545,0.00370088,0.014152576,0.009589321,0.008490356,0.00604545,0.007177232,0.009231412,0.006781032,0.002889172,0.009888263,0.009611089,0.009617126,0.00600077,0.013317454,0.010920972,0.006161632,0.006318086,0.013049862,0.025989984,0.011150173,0.00787511,0.026535481,0.008901872,0.013000675,0.001708818,0.00863397,0.011348695,0.005138574,0.004902948,0.011942659,0.00874469,0.004288721,0.002965107,0.002954142,0.012447299,0.005437687,0.002586261,0.003526036,0.006761495,0.0037104440107457,0.0027199093624948,0.0027225987550494,0.0048448061186461,0.0052378791099655,0.006519515202882,0.0055959634311947,0.0091165270878947,에프엔에스테크,0
0.2449947309999999,0.045641954,0.029250846,0.024667144,317870,2019-10-24,-0.100068074,0.011098699,0.333333333,13.71,0.041838539,1.396,-0.018187914,-0.009718996,0.026688479,0.01141744,0.015601105,0.009404472,0.015793289,0.005803564,0.01197094,0.008425539,0.003617393,0.015414359,0.031899282,0.021202901,0.019520854,0.01275244,0.013025483,0.010628702,0.00541998,0.014014228,0.008216189,0.009876496,0.005182977,0.013650897,0.012532056,0.014023965,0.006947544,0.014446037,0.014326539,0.011341735,0.003568863,0.003374981,0.006881916,0.005982526,0.002421259,0.003752924,0.011725291,0.006529361,0.005347763,0.013197405,0.006351264,0.005567843,0.011047138,0.009105422,0.011179841,0.002101008,0.004707891,0.005690066,0.014456831,0.008486362,0.013998793,0.003820566,0.003829864,0.018867334,0.00326828,0.00492571,0.003415458,0.008677633,0.006734074,0.012367361,0.031551405,0.009922254,0.006626026,0.005031561,0.008182028,0.007257312,0.008246573,0.007403044,0.009719331,0.00771833,0.003478334,0.014037603,0.01674489,0.00923824,0.012988041,0.005109372,0.018318542,0.016608497,0.004317417,0.004815269,0.006613153,0.005896097,0.00788984,0.015931814,0.071920015,0.009347637,0.018005072,0.004538082,0.007645938,0.029087713,0.012096032,0.004170265,0.01279591,0.006594428,0.00404062,0.008876863,0.01160551,0.016469713,0.010176219,0.00569676,0.010828067,0.019954836,0.01704344,0.01445845,0.02271639,0.010595453,0.010094989,0.007590153,0.009426407,0.003700308,0.005209743,0.003079731,0.012098822,0.001794597,0.008398301,0.003295506,0.006555543,0.006771915,0.007937422,0.005459582,0.011733945,0.002751126,0.004019156,0.003884085,0.016055575,0.004580203,0.013274138,0.004114647,0.013222146,0.00534028,0.011524089,0.017198853,0.020041824,0.005337068,0.009468684,0.008259858,0.013371471,0.009256317,0.009522235,0.004054978,0.006866377,0.008148577,0.001915401,0.000867622,0.005613459,0.006087812,0.003166409,0.006198646,0.006870971,0.012116347,0.009908264,0.00756947,0.007981419,0.011917828,0.009190775,0.0074500996773398,0.0075052599882665,0.0129003965137028,0.0089930842131731,0.0035684453898204,0.0034311722616355,0.0045034393089784,0.0027596615376401,엔바이오니아,0
0.4287737779999999,0.066892541,0.051507912,0.053072243,236810,2021-01-21,0.622200584,0.0560902,0.846846847,21.32,0.169381107,0.971,0.00081729,0.139325012,0.052684849,0.00541623,0.017851456,0.007132674,0.01309138,0.003691402,0.012683425,0.01101328,0.01976921,0.021660089,0.022805565,0.014849711,0.018018965,0.010344371,0.015270753,0.012841447,0.024241379,0.006965099,0.014287782,0.01555089,0.028381285,0.018449385,0.018851744,0.006800845,0.018981963,0.006095857,0.016013142,0.011710682,0.024334632,0.006256501,0.007961592,0.019138479,0.011833087,0.009826693,0.02307501,0.042976181,0.015615011,0.017661867,0.031243736,0.023012338,0.021124719,0.010168534,0.009570274,0.002557131,0.015463095,0.006818897,0.020341402,0.007558022,0.012891782,0.008064287,0.010288734,0.016127351,0.00667298,0.006570787,0.004762047,0.00311356,0.011415004,0.002418827,0.026252543,0.018037145,0.020857992,0.005325068,0.018562683,0.008828182,0.008515828,0.006786001,0.018806837,0.006780109,0.010449995,0.006873935,0.018680249,0.019805371,0.007338271,0.003012492,0.010245084,0.00203875,0.008107957,0.003162736,0.011964621,0.003450265,0.004510945,0.018052951,0.017557443,0.006799675,0.006223455,0.005011301,0.023598932,0.003598087,0.007938579,0.010353577,0.008934573,0.005458214,0.004140639,0.003220368,0.022223866,0.004577185,0.008137271,0.011279149,0.017959284,0.007466653,0.008514893,0.081864348,0.034415822,0.018939267,0.141492769,0.009278489,0.022537834,0.003621215,0.016650024,0.01163199,0.027935796,0.019111916,0.01119403,0.018780214,0.024607212,0.012715935,0.011374543,0.002162569,0.006247142,0.001876242,0.019381742,0.004616978,0.013605044,0.007073012,0.004523126,0.019101215,0.019774098,0.013956725,0.010786581,0.005066668,0.013025658,0.007955919,0.012018191,0.006345405,0.011350893,0.011659348,0.007782836,0.003183325,0.013045527,0.005587643,0.019669763,0.010007715,0.018909522,0.008053185,0.011455225,0.018074574,0.007508966,0.006847323,0.021360935,0.020433707,0.018853886,0.012814882,0.012388752,0.0116777748927581,0.0148745877820414,0.0089234464618942,0.0042405409529068,0.0039768437761748,0.0032216262751976,0.0028083770765887,0.0014239262609703,엔비티,0
0.304366982,0.025134896,0.018682933,0.013209277,333620,2021-04-01,-0.307118644,0.041136608,0.028037383,17.33,0.120102762,1.138,0.009439843,0.005891263,0.032358022,0.005123617,0.036141228,0.012865632,0.023287608,0.006360033,0.041399396,0.031493636,0.005075641,0.004778429,0.02969333,0.018428154,0.01501941,0.007812965,0.050748388,0.034013773,0.003362389,0.013057845,0.036182625,0.023282639,0.007851572,0.007747726,0.018260645,0.015901903,0.027470751,0.013083099,0.051607691,0.0354067,0.003784326,0.012916109,0.005380408,0.002958168,0.002684678,0.015577826,0.011300326,0.005057943,0.010430519,0.016329724,0.016517403,0.012673005,0.004778345,0.004436949,0.014220312,0.0139757,0.006427954,0.003042545,0.012133208,0.00953271,0.008961923,0.003647202,0.015387837,0.010374214,0.013297773,0.007381057,0.018457189,0.011087354,0.011198654,0.012733368,0.015178789,0.009282953,0.011235921,0.006068853,0.016808455,0.005369206,0.010425687,0.007099639,0.017350269,0.005564583,0.007493844,0.016615496,0.021897941,0.020408857,0.009412247,0.001274256,0.02642927,0.005444757,0.005581927,0.007143795,0.01141703,0.010403918,0.005732937,0.003417201,0.004057315,0.004250247,0.013349078,0.024222424,0.011495659,0.014876112,0.00674442,0.014719147,0.009342104,0.003428041,0.005597413,0.018297894,0.013061396,0.006582988,0.010508499,0.001760931,0.01345514,0.019899782,0.011822136,0.011438749,0.025100336,0.016485479,0.095277627,0.035731976,0.036963686,0.013071737,0.017805977,0.008095305,0.018714256,0.007808901,0.008947746,0.029703608,0.014072598,0.013889079,0.008840712,0.003239599,0.001724348,0.006278699,0.004326584,0.007847562,0.020699622,0.008771336,0.009917475,0.01005831,0.018296189,0.004461675,0.006099359,0.015387964,0.01629332,0.006172877,0.006124739,0.011037514,0.007315599,0.024770918,0.013068934,0.011922544,0.028282131,0.005314685,0.00452815,0.027021542,0.008442239,0.012388588,0.001634798,0.00282788,0.00687232,0.008830759,0.006782029,0.006635653,0.006460444,0.010644101,0.003073507,0.009151199107371,0.0180547705479906,0.0118044080016429,0.0255570034195132,0.0032648221212905,0.0058040558071225,0.0037525678777487,0.0069102443507042,엔시스,1
0.070664538,0.027059508,0.033764005,0.02647089,138250,2015-03-27,0.058505851,-0.020181187,-0.042553191,15.07,0.0,1.77,0.003184134,0.018511431,0.028772256,0.018137514,0.008002286,0.014957076,0.013127464,0.017870022,0.025319759,0.015074894,0.012003991,0.003542606,0.028100545,0.024767386,0.014335603,0.02392639,0.026084733,0.017994927,0.021756574,0.012402662,0.020207709,0.011602972,0.013838774,0.017778834,0.033237604,0.013625445,0.034478219,0.021615883,0.024202315,0.019532034,0.016366541,0.002431869,0.00857077,0.000481421,0.004270523,0.003632048,0.024380633,0.00519997,0.007436457,0.005699547,0.015401369,0.003239236,0.006019815,0.013797068,0.015948805,0.007819307,0.011026505,0.015095051,0.021679195,0.012889398,0.007803123,0.006115551,0.009132794,0.002908343,0.010227658,0.006252869,0.009906472,0.006191536,0.005154382,0.012690454,0.015518597,0.011738236,0.013175481,0.008334328,0.021128704,0.008934881,0.013645565,0.005625284,0.027945715,0.008673664,0.015048283,0.018884404,0.015133535,0.032749566,0.011661659,0.012116259,0.017059945,0.005663476,0.008377324,0.011417077,0.019278965,0.004896486,0.009318701,0.013685331,0.018980168,0.012636804,0.012306281,0.008601348,0.018423966,0.013574978,0.004495551,0.008463718,0.007777902,0.006985358,0.008800622,0.017852893,0.020415672,0.011207515,0.007926506,0.036220075,0.053274116,0.016959428,0.01894522,0.020178624,0.008512994,0.019106697,0.009286921,0.006980265,0.010872747,0.005245198,0.004771873,0.012603167,0.005623043,0.020648343,0.011187699,0.00672056,0.013351873,0.017677872,0.010416102,0.008514989,0.007968928,0.004948908,0.00399891,0.00726454,0.010264921,0.027200948,0.007142281,0.006398538,0.005455385,0.013407296,0.00473952,0.009147259,0.017199741,0.010622147,0.022108062,0.010135629,0.00962929,0.005699062,0.006623377,0.004303393,0.00644233,0.003274742,0.006386164,0.00573316,0.011344997,0.008211866,0.007389084,0.01112258,0.007663371,0.011057056,0.006264325,0.004827749,0.00883433,0.006350423,0.003544974,0.011181251820227,0.0065056940949197,0.0104026246198746,0.0061751882404195,0.0063791717447197,0.0098381599227759,0.0038076631686757,0.0035029069514743,엔에스쇼핑,1
0.135925502,0.027321109,0.026682728,0.044531899,265740,2020-12-02,-0.183434343,0.107032168,-0.427536232,21.17,0.204928664,0.982,-0.026176626,0.117476626,0.077777912,0.006468407,0.022893218,0.015542158,0.022156446,0.009152605,0.019717079,0.006831574,0.016051132,0.01716064,0.009439994,0.023423238,0.019487394,0.007306442,0.021601243,0.009428857,0.015212527,0.010607723,0.022875618,0.005196017,0.017541147,0.017098943,0.015913118,0.021859708,0.037273911,0.012236879,0.023467518,0.006252673,0.019325301,0.010460502,0.009267752,0.005054434,0.003476033,0.029928526,0.016134336,0.011013583,0.008340434,0.016947821,0.020175004,0.005916852,0.014480694,0.010908725,0.004920448,0.009286909,0.007893765,0.016886871,0.003142962,0.00799859,0.007050402,0.007249935,0.012300547,0.008571998,0.008392102,0.00963602,0.0071254,0.007204158,0.004423369,0.015949408,0.014521678,0.010306078,0.001394849,0.007276468,0.01209981,0.012274548,0.00736091,0.008460783,0.008809075,0.013378887,0.006334601,0.037879083,0.009212781,0.026619993,0.026714846,0.009800304,0.011167822,0.01196748,0.009905657,0.010128611,0.003323329,0.003803495,0.00874808,0.013563043,0.006589363,0.016323233,0.010413746,0.010788722,0.007631307,0.008190557,0.013143386,0.004903313,0.001389045,0.013104017,0.000865104,0.018128209,0.02193678,0.005776674,0.010036982,0.011696526,0.001256631,0.006724419,0.012439959,0.010287214,0.021609274,0.024474996,0.027052829,0.014918527,0.007813964,0.011211137,0.004613167,0.009842914,0.007425039,0.008311367,0.017080448,0.006295753,0.004691891,0.0070467,0.006535063,0.004198978,0.007816733,0.01106668,0.008784619,0.005635618,0.017534381,0.006350178,0.010473088,0.006716639,0.010190913,0.008291751,0.011061968,0.011507155,0.015440597,0.00201345,0.008074251,0.009566203,0.021350059,0.012449968,0.019353521,0.004474941,0.009979683,0.006827219,0.007830691,0.009648648,0.005648293,0.004851475,0.004274487,0.008360905,0.006488617,0.006769158,0.0154873,0.012801757,0.007547146,0.010000238,0.009397015,0.0058109121735354,0.0064753280143248,0.0135703449931263,0.0212460828205195,0.0033335907826935,0.0035298382286842,0.0035445864671503,0.0022660235512779,엔에프씨,0
0.368721917,0.076634509,0.094608599,0.04646065,354200,2020-12-10,0.01511335,0.046877682,-0.231578947,22.52,0.062287656,0.973,-0.025170802,0.113042389,0.087765451,0.006656978,0.0106254,0.002888376,0.022236518,0.004000463,0.013369946,0.012634674,0.015333917,0.008005581,0.025880475,0.007815597,0.008921983,0.00435761,0.012076509,0.012007841,0.016715677,0.007753356,0.014567672,0.012111889,0.019015375,0.028394491,0.048559974,0.019786671,0.012332725,0.004195288,0.01390688,0.015564575,0.017527595,0.012188673,0.009811727,0.004254437,0.011333009,0.018743821,0.029190972,0.014511367,0.016526071,0.009903152,0.016544933,0.005845236,0.019644409,0.006079229,0.011429496,0.002383281,0.004674174,0.010056935,0.009682664,0.013752792,0.008250287,0.00845882,0.00487668,0.005564221,0.013988676,0.014678705,0.013990921,0.007078423,0.005861973,0.008397068,0.022180898,0.009966645,0.014287655,0.003516316,0.007737885,0.007276785,0.015519989,0.003279803,0.005550719,0.008095419,0.014534972,0.011665856,0.021248313,0.027281434,0.01758199,0.018838689,0.008363739,0.008025782,0.01321661,0.002766274,0.002955872,0.00825847,0.002435653,0.011086411,0.014675147,0.006721734,0.005380608,0.006824626,0.012144981,0.00940548,0.003652463,0.001801589,0.003744431,0.002142954,0.002683865,0.013460168,0.019792868,0.019493027,0.008868302,0.018922305,0.013947785,0.005184866,0.000752165,0.020499552,0.011843181,0.013821479,0.019391152,0.0102973,0.019838576,0.006519251,0.007004264,0.018511818,0.013594791,0.008533755,0.003139373,0.007865356,0.010814634,0.002115512,0.004270519,0.003463924,0.005611055,0.00336372,0.008367223,0.003380906,0.008573392,0.011761844,0.00748383,0.014319445,0.010748775,0.010374002,0.003014523,0.015396695,0.018108194,0.00563841,0.016071362,0.010288636,0.014897587,0.01406817,0.013441203,0.005901746,0.008596141,0.005498848,0.014304128,0.007114434,0.011766023,0.004310658,0.00417611,0.014225099,0.004730275,0.008117935,0.00943317,0.013675387,0.013342348,0.009378652,0.009403036,0.0108984034815694,0.0059128559422697,0.0088254234811655,0.0105300138923129,0.0040521096986276,0.0031932506210111,0.0039433739991037,0.0035852944580882,엔젠바이오,0
0.141890334,0.032775982,0.044305733,0.045151689,419080,2022-11-18,-0.160818713,0.026265893,0.43902439,23.12,-0.10961493,3.787,-0.074107704,0.103826272,0.093494247,0.0167007,0.019327084,0.025103055,0.023436697,0.017520929,0.013588899,0.019580576,0.028699876,0.022296227,0.030084204,0.007559153,0.017704715,0.017954514,0.023211976,0.021838368,0.009365621,0.015446015,0.02107092,0.017313189,0.029055087,0.012971174,0.061188315,0.048182592,0.075580191,0.022948105,0.026605075,0.026075932,0.014702689,0.004112996,0.011517218,0.014612743,0.00292922,0.019705086,0.015242004,0.031275695,0.013334744,0.008296306,0.031740829,0.026972892,0.014840044,0.039549013,0.020265897,0.029837461,0.016161549,0.014802989,0.011107365,0.008635748,0.004379845,0.022847426,0.02719525,0.026561267,0.02303273,0.003835035,0.029904135,0.018937325,0.003837768,0.065296318,0.023583737,0.033954526,0.029047489,0.009508629,0.013844548,0.036534633,0.014995885,0.009648565,0.016178266,0.038040213,0.016119992,0.021811053,0.021913383,0.029476361,0.02869099,0.027279015,0.012425704,0.02581797,0.026624163,0.00254592,0.00357936,0.003288012,0.019800942,0.005319637,0.006428031,0.022551597,0.010932549,0.006800375,0.009614581,0.006151486,0.011470567,0.012010783,0.006111547,0.003862069,0.025530451,0.0112172,0.015819515,0.005527768,0.045861847,0.025145547,0.039920737,0.023728182,0.005100129,0.010310289,0.01397381,0.023319377,0.019198412,0.018501219,0.01112048,0.012926352,0.013753732,0.018281654,0.009022851,0.006030483,0.012777561,0.007436523,0.014252287,0.012942666,0.00390759,0.003252106,0.008282294,0.004432873,0.021349716,0.010135622,0.006899233,0.013291717,0.011659367,0.030358532,0.008631724,0.007795095,0.00927529,0.010145563,0.013249516,0.013200092,0.031817929,0.003839074,0.018804412,0.011237329,0.006841918,0.009997447,0.010223082,0.00187285,0.006639228,0.012303978,0.013964647,0.011310569,0.008879945,0.017738396,0.010526372,0.008980531,0.014026485,0.017936868,0.008674892,0.01095644,0.008060998,0.0153025590917362,0.0358945357912852,0.0228842339283395,0.0207952989416592,0.017205120112126,0.0066842721303586,0.0044436906795768,0.009041310316721,엔젯,0
0.636125675,0.062249763,0.044228871,0.043226323,208860,2016-07-28,-0.073381295,0.075442812,-0.134453782,12.72,0.018983051,1.203,-0.022580922,0.027761565,0.038513383,0.006958072,0.020761876,0.017252902,0.015241621,0.013796699,0.015800854,0.028085858,0.014404763,0.009487669,0.015217179,0.018532298,0.025903084,0.01544159,0.011830938,0.025620645,0.022807979,0.012596851,0.010445806,0.022369669,0.013963779,0.007129266,0.022143755,0.005352394,0.018841622,0.012226109,0.009018517,0.024119586,0.022585713,0.002662421,0.007278543,0.005401675,0.006665271,0.007259592,0.010657167,0.007474785,0.008117074,0.016585812,0.013528943,0.004258043,0.005306154,0.001069793,0.006897272,0.003981467,0.005355882,0.009941214,0.005250581,0.010600231,0.01479185,0.012891102,0.004102412,0.005433752,0.015191521,0.003682216,0.008454098,0.005523715,0.009834658,0.008049394,0.02620722,0.008718675,0.016509027,0.007523398,0.008392024,0.005609031,0.012454554,0.008829583,0.008075333,0.006149653,0.013835663,0.003486907,0.022889907,0.021477048,0.018801125,0.010128875,0.008938505,0.013587753,0.021009573,0.014329728,0.017502543,0.013868126,0.012187457,0.018055918,0.015224228,0.002453457,0.006353323,0.005920515,0.021081654,0.027072634,0.022567016,0.004410144,0.013625846,0.006613935,0.042607531,0.015998886,0.01896667,0.00688328,0.013619936,0.023298781,0.005267727,0.011994626,0.02359736,0.003064613,0.015072657,0.011383705,0.003950848,0.011116217,0.015173772,0.005564415,0.009785062,0.015169563,0.007037802,0.019115857,0.02315406,0.012790838,0.017824948,0.022026572,0.013931933,0.011742273,0.018662747,0.014681227,0.011732535,0.006997832,0.007567386,0.009609464,0.013117569,0.008010927,0.005815124,0.015440638,0.019466411,0.009516947,0.010679214,0.042235747,0.015860138,0.007547124,0.013900728,0.016956675,0.005143464,0.014430049,0.020041864,0.011634073,0.01192472,0.01498346,0.017205363,0.020027577,0.017245327,0.004021698,0.003032564,0.007205559,0.00897024,0.003769942,0.002452437,0.007505016,0.011059214,0.0037958791840429,0.0057335180538439,0.0071230922814955,0.0101586314904886,0.0050566916779955,0.0074290828199347,0.0037446008015069,0.0059129545775904,엔지스테크널러지,1
0.395484466,0.080174135,0.05124659,0.062470217,348370,2021-11-01,0.069164265,0.087188165,0.067307692,16.41,0.054017556,2.108,-0.011140181,-0.031979719,-0.010904343,0.012146824,0.008579177,0.010066836,0.012534158,0.01023184,0.00536261,0.011419789,0.006707665,0.010393894,0.00651257,0.045263079,0.025553668,0.009272474,0.004514568,0.009887203,0.006632579,0.011922573,0.005100484,0.008379413,0.007773928,0.038725733,0.048599194,0.035322462,0.02691319,0.010640782,0.006348765,0.014424498,0.006762212,0.005453936,0.006103659,0.004117788,0.012966743,0.004158935,0.012099116,0.016977964,0.015127548,0.007018746,0.015196152,0.011048595,0.010614933,0.031296588,0.001734033,0.016554962,0.006817213,0.013139305,0.006286315,0.011354141,0.012915401,0.013983584,0.005890795,0.027327764,0.029633839,0.026825232,0.008985987,0.020970694,0.008955876,0.016562001,0.014845779,0.038118547,0.01663209,0.014926789,0.011322044,0.015180747,0.018583907,0.012415508,0.008003798,0.017246369,0.02124189,0.018877961,0.016633305,0.010141688,0.027986159,0.012255544,0.008539217,0.024919022,0.024556026,0.000738212,0.004110402,0.004305584,0.004358278,0.020929149,0.012404161,0.016999252,0.048234677,0.010356294,0.005761926,0.012490629,0.016725893,0.005790102,0.005782122,0.007011617,0.015282481,0.007657029,0.010765938,0.010336949,0.01295547,0.005430279,0.008535667,0.028240759,0.015274507,0.016874189,0.008686049,0.026637573,0.029770543,0.00723836,0.010543875,0.022670045,0.017386714,0.008061213,0.007587891,0.013950822,0.010443299,0.004803797,0.003185859,0.01137772,0.009405326,0.015790538,0.008146941,0.005825377,0.004689074,0.01794531,0.016107022,0.002971635,0.01249907,0.009812169,0.005944025,0.011384494,0.008863562,0.011837296,0.015771642,0.010959959,0.029503132,0.00623863,0.001932432,0.011683934,0.008138541,0.001586604,0.002901228,0.006515998,0.004626332,0.002215136,0.006196402,0.01167274,0.013272629,0.010633142,0.007394434,0.016755006,0.027768803,0.00920951,0.004816205,0.011271638,0.016201769,0.005977032778293,0.0069653156629493,0.0090138272235075,0.0138813571464075,0.0046588979640184,0.0045188281664782,0.0047574120670641,0.0028753154646024,엔켐,1
