날짜,코스피수익률표준편차(-1~-5),코스피수익률표준편차(-6~-10),코스피수익률표준편차(-11~-15),코스피수익률표준편차(-16~-20)
2018-03-22,0.004540978217375501,0.00662624300079809,0.011457997434838068,0.008108062711989415
2018-03-23,0.004883954397829629,0.005833273253611622,0.012777554468546972,0.010268516933848636
2018-03-26,0.015108221846068701,0.004924530918232902,0.011725475650233639,0.011011946015102927
2018-03-27,0.016374763445898957,0.004761191774310254,0.007561504149827426,0.006719374942306329
2018-03-28,0.016605589074617736,0.004777662405786859,0.006863045935943547,0.011587754601137043
2018-03-29,0.01716668509919743,0.004540978217375501,0.00662624300079809,0.011457997434838068
2018-03-30,0.017569743489553768,0.004883954397829629,0.005833273253611622,0.012777554468546972
2018-04-02,0.00898025081665796,0.015108221846068701,0.004924530918232902,0.011725475650233639
2018-04-03,0.008366518895769077,0.016374763445898957,0.004761191774310254,0.007561504149827426
2018-04-04,0.007772684177187706,0.016605589074617736,0.004777662405786859,0.006863045935943547
2018-04-05,0.00806067406335515,0.01716668509919743,0.004540978217375501,0.00662624300079809
2018-04-06,0.009535778566981774,0.017569743489553768,0.004883954397829629,0.005833273253611622
2018-04-09,0.009365430948053645,0.00898025081665796,0.015108221846068701,0.004924530918232902
2018-04-10,0.009929953437097598,0.008366518895769077,0.016374763445898957,0.004761191774310254
2018-04-11,0.009984453836703561,0.007772684177187706,0.016605589074617736,0.004777662405786859
2018-04-12,0.00642934717937989,0.00806067406335515,0.01716668509919743,0.004540978217375501
2018-04-13,0.003878884851155316,0.009535778566981774,0.017569743489553768,0.004883954397829629
2018-04-16,0.0036797416670694607,0.009365430948053645,0.00898025081665796,0.015108221846068701
2018-04-17,0.002975999830593698,0.009929953437097598,0.008366518895769077,0.016374763445898957
2018-04-18,0.0030004711006082247,0.009984453836703561,0.007772684177187706,0.016605589074617736
2018-04-19,0.00501836761205855,0.00642934717937989,0.00806067406335515,0.01716668509919743
2018-04-20,0.004650964560981194,0.003878884851155316,0.009535778566981774,0.017569743489553768
2018-04-23,0.005562899799226338,0.0036797416670694607,0.009365430948053645,0.00898025081665796
2018-04-24,0.0056888165529032555,0.002975999830593698,0.009929953437097598,0.008366518895769077
2018-04-25,0.006102962151962963,0.0030004711006082247,0.009984453836703561,0.007772684177187706
2018-04-26,0.003371930721362509,0.00501836761205855,0.00642934717937989,0.00806067406335515
2018-04-27,0.006852643765140432,0.004650964560981194,0.003878884851155316,0.009535778566981774
2018-04-30,0.007296640434470505,0.005562899799226338,0.0036797416670694607,0.009365430948053645
2018-05-02,0.007906931798841185,0.0056888165529032555,0.002975999830593698,0.009929953437097598
2018-05-03,0.007873199076197174,0.006102962151962963,0.0030004711006082247,0.009984453836703561
2018-05-04,0.008218061979469341,0.003371930721362509,0.00501836761205855,0.00642934717937989
2018-05-08,0.008681582642480356,0.006852643765140432,0.004650964560981194,0.003878884851155316
2018-05-09,0.007510487419204107,0.007296640434470505,0.005562899799226338,0.0036797416670694607
2018-05-10,0.0031647054023382424,0.007906931798841185,0.0056888165529032555,0.002975999830593698
2018-05-11,0.007124234050989989,0.007873199076197174,0.006102962151962963,0.0030004711006082247
2018-05-14,0.007608883781457642,0.008218061979469341,0.003371930721362509,0.00501836761205855
2018-05-15,0.0054616900128608885,0.008681582642480356,0.006852643765140432,0.004650964560981194
2018-05-16,0.006168558708111569,0.007510487419204107,0.007296640434470505,0.005562899799226338
2018-05-17,0.005935340807090546,0.0031647054023382424,0.007906931798841185,0.0056888165529032555
2018-05-18,0.004862895163269523,0.007124234050989989,0.007873199076197174,0.006102962151962963
2018-05-21,0.004685579473608891,0.007608883781457642,0.008218061979469341,0.003371930721362509
2018-05-23,0.004931000647205499,0.0054616900128608885,0.008681582642480356,0.006852643765140432
2018-05-24,0.0035752485665130444,0.006168558708111569,0.007510487419204107,0.007296640434470505
2018-05-25,0.003911691997950647,0.005935340807090546,0.0031647054023382424,0.007906931798841185
2018-05-28,0.003181569692057767,0.004862895163269523,0.007124234050989989,0.007873199076197174
2018-05-29,0.004003969622880846,0.004685579473608891,0.007608883781457642,0.008218061979469341
2018-05-30,0.006036227288301116,0.004931000647205499,0.0054616900128608885,0.008681582642480356
2018-05-31,0.00995415884460115,0.0035752485665130444,0.006168558708111569,0.007510487419204107
2018-06-01,0.011118084410668829,0.003911691997950647,0.005935340807090546,0.0031647054023382424
2018-06-04,0.012025023947916495,0.003181569692057767,0.004862895163269523,0.007124234050989989
2018-06-05,0.011414025937414219,0.004003969622880846,0.004685579473608891,0.007608883781457642
2018-06-07,0.010964058360331444,0.006036227288301116,0.004931000647205499,0.0054616900128608885
2018-06-08,0.0019368782777432357,0.00995415884460115,0.0035752485665130444,0.006168558708111569
2018-06-11,0.00592902017671879,0.011118084410668829,0.003911691997950647,0.005935340807090546
2018-06-12,0.006119142037065562,0.012025023947916495,0.003181569692057767,0.004862895163269523
2018-06-14,0.00622128318873738,0.011414025937414219,0.004003969622880846,0.004685579473608891
2018-06-15,0.010858408530357973,0.010964058360331444,0.006036227288301116,0.004931000647205499
2018-06-18,0.009647944482585956,0.0019368782777432357,0.00995415884460115,0.0035752485665130444
2018-06-19,0.010025149726532713,0.00592902017671879,0.011118084410668829,0.003911691997950647
2018-06-20,0.0068985332530126795,0.006119142037065562,0.012025023947916495,0.003181569692057767
2018-06-21,0.0111859866336987,0.00622128318873738,0.011414025937414219,0.004003969622880846
2018-06-22,0.010002383391356923,0.010858408530357973,0.010964058360331444,0.006036227288301116
